,feat 1,feat 2,feat 3,feat 4,feat 5,feat 6,feat 7,feat 8,class
1626,93.3984375,,0.643962904,,,,8.777859674,,0
1627,,44.26773733,0.486270065,,2.099498328,15.00025528,,,0
1628,,,,0.5401456570000001,1.1697324409999998,,13.57293723,,0
1629,109.5625,47.26070481,0.244001788,-0.028442105,,22.95716153,,68.69398623,0
1630,94.5546875,42.75636075,,0.8408078290000001,2.680602007,,9.447210904,112.29071499999999,0
1631,134.3984375,,-0.311284144,-0.646057788,168.73662209999998,,-1.140585509,-0.007846472,0
1632,,,-0.005612857,,2.7424749160000004,,,,0
1633,97.28125,44.38819126,0.324231173,,1.339464883,12.44500199,,201.2663782,0
1634,,43.67760123,,,,18.22649049,10.07741911,,0
1635,,,,,,,,114.9881337,0
1636,85.859375,,,3.158829791,,,10.58036423,136.8835851,0
1637,121.6875,,,0.10144959199999999,2.612040134,,8.601450802999999,101.18857259999999,0
1638,,,0.15864012,0.167519405,1.989966555,12.96005826,,147.47823180000003,0
1639,130.953125,,0.146369497,,1.7483277590000001,15.60253728,,149.5665519,0
1640,,,0.113839251,,21.4506689,55.27321989,2.502148287,4.933192116,0
1641,127.3515625,55.67562161,,-0.482649869,,,6.318083062,41.32226048,0
1642,,38.35392257,1.754955925,,19.77006689,,2.845032052,7.349543447,1
1643,,,0.045105803,-0.576068577,1.7801003340000001,,,135.920681,0
1644,,,0.31709795,,,,,65.82672938,0
1645,,,,,2.137123746,11.88410843,10.91773252,,0
1646,,,,,1.4030100330000002,15.81962894,12.90471602,,0
1647,74.859375,38.82547778,0.751163265,2.329940037,1.161371237,,,189.5532541,0
1648,59.828125,,,,,36.31600157,5.456122787999999,29.07982511,1
1649,130.4921875,,,-0.391542414,105.5309365,,-0.032527722,,0
1650,,51.76531137,0.15288495800000002,,,19.67426822,7.9620040439999995,,0
1651,134.6484375,,,,2.33277592,,9.783336503,122.52908359999999,0
1652,85.484375,,,3.077512951,,,7.6476226920000006,70.72711787,0
1653,95.8203125,,,,,13.5914451,,,0
1654,134.859375,53.16964806,,,3.053511706,19.82251041,8.05828486,73.95888734,0
1655,110.4765625,,,0.408540245,,,,,0
1656,,50.62467146,,-0.248495839,17.48327759,,,7.893578117000001,0
1657,21.8515625,32.90328865,,31.2568822,,79.73912954,,,1
1658,,,-0.025469296000000002,-0.19099237600000002,,,,,0
1659,,,0.399828543,0.952153287,,84.76747447,0.60831412,,0
1660,127.25,,,,,13.37763534,,136.72033369999997,0
1661,,48.07585191,,0.33842231,,15.47136251,,,0
1662,,48.59882849,,,,,9.274534747999999,91.43632134,0
1663,,,,,2.18812709,16.36106683,,,0
1664,89.7890625,,,1.222230548,3.373745819,22.26564941,,56.06917559,0
1665,130.71875,,0.056024718,,2.5242474919999998,16.83056169,,,0
1666,,49.34019677,,0.148806184,2.7683946489999998,,,,0
1667,,40.17435071,,1.01730767,11.74749164,42.96013691,3.685480105,12.60232843,0
1668,42.3125,,4.802460021,31.83377405,,43.66947325,3.63044253,12.94816097,1
1669,,60.76586355,,-1.18570551,,15.82049276,12.06099611,170.9375314,0
1670,,,1.024812418,,,15.49230974,,92.36695476,0
1671,,45.00912383,,,1.91722408,16.12795837,,,0
1672,93.5234375,,,0.477409539,,,,,0
1673,,48.61892372,-0.0438246,,,,,,0
1674,126.546875,56.68468976,,-0.2661686,,,,,0
1675,121.8125,,,-0.334151005,,,11.01812428,146.3611088,0
1676,,52.20152319,0.26482949899999997,,91.76003344,86.20990236,,-1.915677778,0
1677,114.609375,,0.222022572,,,,14.60075681,,0
1678,140.421875,47.14101342,,-0.033127005,,,,126.0734973,0
1679,111.9453125,,0.10824810300000001,-0.435092834,,13.53125676,,138.5696239,0
1680,132.890625,52.51952529,0.060033025999999996,-0.299857306,,,,,0
1681,,,,-0.61654769,2.100334448,,,,0
1682,106.09375,47.63179701,,,3.588628763,17.74978462,6.852966202999999,59.57026112,0
1683,,,0.293721461,0.20557906399999998,2.33277592,,9.66622426,,0
1684,114.1640625,55.98852803,0.373026839,,,,8.184313606,71.82843722,0
1685,,,0.108473921,,7.106187291,32.02073317,,26.33510274,0
1686,135.7734375,,0.114426617,0.164807911,,25.35954335,,,0
1687,,47.27310116,,,0.66722408,10.19449468,19.09730274,,0
1688,,,,,2.855351171,17.06308323,8.310427697,83.10161316,0
1689,,,0.330256551,,,13.36961594,9.691434686000001,134.8686424,0
1690,,,,,,15.55866395,,,0
1691,142.296875,47.24344521,,,,9.573145409,,,0
1692,110.1328125,,0.021153395,,5.7173913039999995,24.49920616,,,0
1693,131.1171875,55.65583711,,,,,15.44822208,,0
1694,,39.08133296,0.632302854,1.9147951,2.5359531769999997,15.40982655,,,0
1695,128.359375,,,,,,,,0
1696,125.234375,,0.086839002,0.189112095,1.93729097,12.21382437,,,0
1697,113.25,41.07386639,0.179792562,0.408007255,,,,,0
1698,153.265625,51.59600947,,-0.060225294000000006,,,,125.8547021,0
1699,137.71875,,-0.112475386,-0.19679209,25.48327759,,,3.3732609730000003,0
1700,,,0.040311319,,1.20819398,,,221.5006358,0
1701,125.3984375,56.23699014,,-0.5217515779999999,1.128762542,14.5571234,13.98180856,,0
1702,,42.1966013,,,1.912207358,,10.07876729,125.16817340000001,0
1703,121.1953125,51.5445891,0.223528438,-0.24890052,,,,,0
1704,116.0,40.10942065,0.041491573,,1.232441472,,15.03675426,,0
1705,,,0.018782805,,,48.07143429,,,0
1706,,,-0.11696372099999999,,,,,,0
1707,,,,,,17.13910762,,98.52307355,0
1708,107.9453125,56.20655386,0.17333036,,2.085284281,,10.87900805,162.8414784,0
1709,,,0.25724069,,2.466555184,,9.233150197999999,99.71082657,0
1710,,,0.165770991,,2.525083612,19.31472846,8.367022251,74.54844015,0
1711,,48.4446309,,0.176429294,1.641304348,,11.17084534,,0
1712,,,,1.5103958999999998,1.969063545,,9.597711523,112.52785940000001,0
1713,,,0.043533666,0.019196622,2.02173913,18.11034172,,102.6666048,0
1714,,,,11.14137416,6.239966555,,5.83349508,,1
1715,139.6640625,,,,,,,,0
1716,137.09375,55.47950600000001,-0.26639140699999997,,,,10.63721251,136.7137084,0
1717,,56.68276019,0.48617228,,2.6931438130000003,,,91.70058785,0
1718,,49.51830223,,,,,,84.25156113,0
1719,,,-0.067812078,0.018430137,0.831939799,11.55411942,17.89560064,,0
1720,112.3359375,47.32406189,0.176803984,,9.567725753,,3.759209678,15.14567684,0
1721,88.296875,47.59059771,,0.585395274,2.469063545,,,129.6077568,0
1722,,,0.617194669,,121.9924749,,,-1.719093248,1
1723,,,0.160688061,0.06531260400000001,,,10.25071805,134.2104804,0
1724,124.7421875,62.55013565,,-0.971102403,57.32441472,,,-0.844287535,0
1725,103.171875,58.69333828,0.71884288,,1.157190635,9.1126565,,507.656873,0
1726,,,0.801789614,,3.7742474919999998,22.79817379,7.454418164,60.64645073,0
1727,,,,0.641540558,,40.51140565,,,0
1728,135.0390625,48.33370368,-0.000541145,0.105361385,2.474916388,14.42093678,8.572379296,101.23750179999999,0
1729,116.78125,39.53260867,0.214537027,0.7370844940000001,2.636287625,,8.964082222,,0
1730,,,,-0.048025219,,11.28219797,13.53058573,244.36924309999998,0
1731,,52.10395399,2.257081435,,,,,-1.550670386,1
1732,109.3046875,,0.547538909,,,,8.6690706,85.89064431,0
1733,,50.57024189,,-0.150500687,,15.43107724,9.484807895,,0
1734,127.859375,48.60036882,-0.012876196000000001,,1.867056856,,11.15597431,,0
1735,118.2578125,54.44323966,,-0.467778831,,12.0798968,,182.7762883,0
1736,121.0,44.03159377,,0.454950653,3.2240802680000002,18.29331682,,,0
1737,,,,-0.15130380699999998,7.934782609,,,22.76669273,0
1738,111.875,51.27027038,0.220350849,-0.371969107,,18.69706386,7.194443521,,0
1739,,68.74491769,,-0.810518903,116.42642140000001,,,-1.4552813269999998,0
1740,,29.13139934,5.42187427,,56.29598662,,,,1
1741,139.2109375,49.82949872,,,,93.38248545,0.320600644,-1.83787698,0
1742,,44.09534389,,0.80062697,,24.83156685,,,0
1743,,49.52368769,,0.073933477,4.87458194,,6.005516223,37.7959615,0
1744,113.5390625,39.56124649,,1.202830747,,13.56918127,,127.5337909,0
1745,123.2734375,53.70066265,0.08462465599999999,,,18.39724016,,76.14156781,0
1746,151.4140625,41.93121737,,,133.5752508,,,-0.956739818,0
1747,82.71875,,0.6795369059999999,1.847097695,,,5.971775447000001,,0
1748,31.109375,32.01689846,4.922593532,27.5746585,115.1923077,66.43484354,0.24301342899999998,,1
1749,145.640625,43.41383967,,,1.157190635,13.66936521,,,0
1750,106.2421875,,,,,,9.712605905,,0
1751,,,0.125716816,-0.469397451,3.0493311039999997,,,69.60215649999999,0
1752,,,0.264218134,-0.30987775100000003,,,,469.91586550000005,0
1753,93.75,,0.910554522,2.164689907,,,,,1
1754,,48.73068966,-0.372389022,-0.060455215,177.50083610000001,,,0.013041635,0
1755,108.515625,51.43001683,0.157521238,-0.522760468,,11.54313472,,231.1947739,0
1756,100.6171875,44.66089612,,0.533607542,,,,99.73948875,0
1757,,46.34553517,,,,,5.60019273,34.67196599,0
1758,,52.77849312,,,147.1856187,,-1.1695580540000001,-0.130999459,0
1759,123.6171875,44.43888379,0.197794293,,1.938963211,17.13956444,,106.2135611,0
1760,125.6953125,,,-0.226035116,4.816053512,,6.444513341,43.34738762,0
1761,,,,,,16.21855543,,,0
1762,,49.84114413,,,,33.98198067,4.571844719,20.83123349,0
1763,,,0.610609396,,,,9.79333591,125.782002,0
1764,,,1.7088655819999998,,,44.09256646,,,0
1765,,48.94635935,0.066325204,0.029963645,0.45317725799999997,8.46122268,,711.4119569000001,0
1766,,34.75280224,,,,,9.540978587,103.09122070000001,0
1767,,,0.024210037,,1.051839465,10.44402127,16.34992627,,0
1768,,,-0.07804517400000001,,5.02006689,,6.274810785,,0
1769,,,,2.132050441,,,9.365137594,,0
1770,,,0.629082884,,2.554347826,,,74.93636702,0
1771,,50.07967712,,-0.27047478399999997,3.5133779260000004,25.06401146,,62.44269267,0
1772,,,0.48475725299999994,-0.09781989,,11.9953501,,,0
1773,103.515625,54.22061191,0.322729893,-0.259022481,,,,115.5860428,0
1774,133.390625,45.89121552,,,4.557692308,25.51140835,6.1778458039999995,,0
1775,,,,,,,9.734142928999999,,0
1776,92.28125,,,1.198989355,,11.99844988,16.87042838,310.71707299999997,0
1777,,,,,4.102842809,21.5542861,7.294388709,61.49521204,0
1778,,,,,,15.34406536,,,0
1779,,69.67469053,-0.138304423,-0.9727111359999999,5.885451505,,,34.03669037,0
1780,,45.03530516,0.180366534,0.277299368,2.52090301,,8.824052831,,0
1781,,50.96966009,,,3.0794314380000003,23.09532837,8.378991794,,0
1782,115.4609375,,,,1.5,13.98837908,,,0
1783,,,,0.843125789,,12.53239812,,,0
1784,,36.47202682,0.6517936679999999,,3.015050167,,,,0
1785,109.703125,48.4499354,0.495518625,,2.60451505,,,78.49369937,0
1786,,,,-0.335442519,,,8.243742155,,0
1787,140.34375,41.88366282,-0.168623214,,2.765050167,,8.235929764,88.50152658,0
1788,120.3046875,47.33962376,0.146134613,,11.36705686,,,,0
1789,,,,0.6979436809999999,13.48411371,,,,0
1790,134.171875,49.02408677,-0.487158076,0.306755775,,,9.880394998,,0
1791,88.109375,,,2.426171674,3.85451505,24.43304765,,49.06597862,0
1792,123.0,,,,,13.19827182,,,0
1793,133.71875,,0.023677726,-0.083048048,1.633779264,,,158.9976247,0
1794,,42.28622707,,1.279808349,,13.36041839,9.568233241,,0
1795,,50.0827678,0.055708737,-0.199145725,5.35451505,,5.795879137000001,35.86346561,0
1796,,,,0.378244993,,13.16172391,10.23880715,144.04714669999998,0
1797,,,0.006531715,-0.512478207,,,,40.36638522,0
1798,147.40625,,,0.53555212,,,8.361733344,86.42141027,0
1799,91.953125,,0.580855085,1.202888731,1.449832776,12.85375646,11.82672001,,0
1800,138.03125,46.43526029,-0.049621032999999995,-0.009250511999999999,,,,103.7464162,0
1801,,,-0.142788916,-0.104241733,1.560200669,,12.75577838,192.0357989,0
1802,,53.18814664,,,,,-0.462904879,-0.09806708300000001,1
1803,,,,,,,,36.16358151,0
1804,,56.01138408,,-0.47543965200000005,,70.53558988,,1.131303925,0
1805,122.6640625,,-0.001922855,-0.302281891,,,,73.72592270000001,0
1806,,44.80172247,-0.005380575,,,,10.45982988,114.01618159999998,0
1807,,,-0.067243613,-0.17601872600000001,2.04264214,,10.45932684,,0
1808,120.609375,48.45813824,,,3.382943144,,7.437547355,61.20823413,0
1809,99.6796875,,,3.3301728510000004,,,,288.4110025,0
1810,,,,,2.150501672,,,123.51526940000001,0
1811,117.3671875,52.26463179,0.18800919100000002,-0.520985699,1.4983277590000001,,12.15460157,155.7648083,0
1812,,42.49710396,,1.0807838570000001,,13.36545016,,174.60250249999999,0
1813,,,,0.417014861,7.423913043,31.23570009,4.63552684,,0
1814,101.03125,41.84848741,0.42400823600000004,0.905819515,1.258361204,14.71624493,12.7874928,,0
1815,100.6953125,,,,,,,108.37586429999999,0
1816,,55.57682034,,,2.911371237,22.75885298,8.315087368,,0
1817,,57.74203000000001,0.09702834800000001,-0.668818021,3.462374582,,7.416904647999999,,0
1818,55.6640625,,2.7047854719999997,,,,,,1
1819,,,,,,15.00406976,12.96251597,,0
1820,,,0.336750355,,1.653846154,16.182402300000003,11.78230775,,0
1821,,,0.392228212,,2.818561873,15.43363254,9.011347675,,0
1822,153.7734375,58.02426955,,-0.301723099,,,-0.817387345,,0
1823,,46.20510648,2.2890908519999997,,,,,,1
1824,131.59375,52.18932444,0.094119274,,3.363712375,19.54915734,8.168628883,76.56377593,0
1825,129.5703125,,,-0.5148060729999999,,,1.9492578530000002,1.882905681,0
1826,,,-0.023734859,,,15.71409709,8.574427152,,0
1827,,57.05914932,,-0.737542315,1.340301003,14.65524942,,,0
1828,,,,,2.02006689,15.09827114,,,0
1829,106.7265625,,0.155082861,,,,,106.1991395,0
1830,97.609375,,,,,,,,0
1831,109.6171875,,0.375889995,,,,12.10582453,,0
1832,,30.32766615,,,113.02424750000002,,0.13200448,-0.8968557420000001,1
1833,,55.5860797,0.042034055,-0.47900284200000004,2.946488294,17.35153399,,,0
1834,117.2578125,45.96283249,,,6.929765886,,5.316084242,28.0989292,0
1835,,,,,3.1128762539999997,16.8557167,8.30195407,90.37815044,0
1836,,43.69621415,0.121559604,0.208866219,,13.26683905,15.24233418,,0
1837,,,,0.336318861,1.640468227,14.61345309,11.03607602,140.8901354,0
1838,94.796875,,,,,13.71656831,13.301363,,0
1839,,,0.09778034699999999,-0.19728994,,,11.14414124,131.3208933,0
1840,118.4765625,45.586450299999996,0.093271735,0.024995554,2.266722408,,,,0
1841,,51.43104455,,-0.365369513,4.759197324,,6.209460367999999,,0
1842,,49.86928164,0.60639309,0.322745141,,64.02260357,,,1
1843,120.21875,51.13965827,,,1.06187291,11.57379339,15.87532933,,0
1844,,54.70576258,,,3.933110368,,,50.115233399999994,0
1845,,41.67777424,4.112598685,,12.27257525,,,14.11099688,1
1846,123.765625,,-0.120700856,,,,4.99039229,24.09019475,0
1847,125.1328125,,,,2.468227425,20.53893017,8.875890934,81.35202744,0
1848,108.5859375,46.70594973,0.256852457,,,11.91139601,15.11001716,,0
1849,80.5859375,,1.014137807,,2.758361204,,,,0
1850,,,,-0.17583947,6.796822742000001,32.89381452,5.262899873,27.81311245,0
1851,,,1.405623052,6.773455796,,47.06681587,2.85287958,7.006075524,0
1852,,,,,,62.80335165,2.378670462,4.365465102,1
1853,,,0.238625416,,,21.90421386,,55.65370728,0
1854,122.078125,,,,2.8152173910000005,,8.649224175,,0
1855,93.3671875,,0.43370687399999996,,2.151337793,18.78005079,10.24461786,,0
1856,,49.3465992,,0.321064448,,25.42831352,7.7185152310000005,,0
1857,,55.41938825,0.11932642,,,,13.02700175,231.3111798,0
1858,,51.06115586,-0.012193541,,,,,129.25789440000003,0
1859,,49.62007759,-0.009273321999999999,,,14.07512676,,,0
1860,117.515625,50.45790083,,0.029154918,1.383779264,,11.96943871,155.2941978,0
1861,108.6953125,,0.081897823,-0.22786661100000002,,13.26648398,,,0
1862,154.84375,45.48015321,-0.235065112,0.21795780399999998,114.9205686,69.80434586,,-0.8820464659999999,0
1863,117.984375,48.97814952,,,3.50083612,,7.1332553270000005,58.94444935,0
1864,103.1640625,,,0.266178575,,,11.17013641,136.9424229,0
1865,143.734375,51.50234891,-0.124623835,-0.014180288999999999,,,5.093959645,27.08614084,0
1866,,,2.841558376,,,,,14.99083404,1
1867,108.375,,0.196587533,-0.19329428,,13.21622085,,153.01058469999998,0
1868,,,,,,,8.964862462000001,,0
1869,101.8828125,,0.39761313,0.61403104,3.4389632110000004,,,,0
1870,107.6796875,,0.46207902700000003,,,,1.932781783,2.315313015,1
1871,,44.86891103,0.25672944,,1.9113712369999998,12.821667399999999,,169.274907,0
1872,,51.79078018,-0.016635287,-0.091361223,,52.28380246,,,0
1873,145.6796875,,-0.283641792,-0.346911226,,,7.23726275,,0
1874,,49.34879645,0.5740156439999999,0.35255168200000003,,11.536225,,,0
1875,,35.84937224,4.2602693810000005,19.16800831,199.5777592,58.65664338,,,1
1876,102.0546875,,,1.224647907,2.9289297660000004,,,,0
1877,,,,,132.64046820000002,,0.14516146800000002,-1.468371471,1
1878,,56.13797819,0.515803279,,,,,,0
1879,,53.97840279999999,-0.159562129,,,,7.538533222000001,,0
1880,122.765625,,,,,,,,0
1881,103.1328125,42.27668741,0.372969836,0.827333462,2.030100334,12.73346907,,,0
1882,,,0.320334771,1.795521641,,,,,0
1883,,41.54969184,0.15655930199999998,,,,,,0
1884,112.6015625,,,0.645880273,2.45735786,,8.896881735,,0
1885,121.234375,,0.054835699999999994,,1.658026756,,11.54949073,,0
1886,,29.72375664,,34.17565468,,45.78709981,3.0121685410000003,,1
1887,137.6484375,45.88855213,,,,13.68235396,9.319216058,120.70693159999999,0
1888,,46.56085358,,0.409974028,2.7474916389999997,,7.940477032,,0
1889,102.0703125,42.89470822,,0.635869947,2.9590301,18.21203139,,,0
1890,,,7.550921894,,128.0200669,73.431466,-0.124471665,-0.8992324509999999,1
1891,,,-0.353898754,-0.232426175,,,,,0
1892,,,0.202746956,,,22.6539999,7.179441499,56.96432043,0
1893,127.7578125,,0.02603328,,,,4.620943141000001,21.53392486,0
1894,,,,-0.387979406,,,,16.18262394,0
1895,,54.73886371,,,,,,,0
1896,145.8359375,,,,2.637123746,,8.938092965,87.65337627,0
1897,,62.06150819,,-0.8086648040000001,15.18060201,,,8.810608543999999,0
1898,,39.87499923,0.088909395,1.279481426,106.21404679999999,,,,0
1899,116.46875,59.45533217,,-0.42875937399999997,,19.97644758,,,0
1900,,38.17618155,0.60815347,,,17.37548918,9.045234913,,0
1901,,,,2.4770552390000002,0.8570234109999999,13.43261863,16.04164797,261.5004364,0
1902,,46.73556279,,0.019027066000000002,,,6.127888596,40.20414748,0
1903,50.7890625,,2.999395367,,,60.34346727,,4.9890316310000005,1
1904,124.1953125,,,,2.330267559,14.120200199999998,9.557755607,,0
1905,120.171875,,,-0.642442876,1.3486622069999998,,13.40136586,,0
1906,,,,,1.564381271,15.87866942,11.65492915,,0
1907,,,,0.19815432,,15.2071577,,,0
1908,,,,0.469147211,,18.477521799999998,,,0
1909,142.21875,,-0.13719267,,4.93645485,25.15389374,,33.83371668,0
1910,,,,0.06366492,,12.95365921,,161.0327642,0
1911,,,0.275561662,,,22.27634339,,,0
1912,120.7734375,45.68133762,0.015602423999999998,,2.399665552,,,117.6699966,0
1913,125.4375,53.586634,0.33682107,,,18.45576778,9.066122522,93.09815815,0
1914,,52.06433293,0.295999768,-0.108196744,,,,174.2585601,0
1915,119.9296875,,,-0.324250702,,,,537.6487932,0
1916,118.6640625,52.06850616,,,13.82441472,44.00213896,,,0
1917,106.8046875,,,0.062708885,2.276755853,14.73164052,,113.59403400000001,0
1918,122.671875,47.82211658,,0.267226667,1.877090301,12.6754883,10.96298019,164.0693539,0
1919,,54.05173698,-0.10388484199999999,,,10.69689818,,,0
1920,122.515625,,,0.46535362799999996,,,12.89551112,,0
1921,,47.01325899,0.097794811,-0.064964548,2.669732441,16.45101537,,98.92765595,0
1922,142.546875,48.05593411,0.01001419,,,,7.583927927,,0
1923,,42.41309762,0.601610666,1.070639263,5.974916388,,,,0
1924,124.1796875,52.97721114,,-0.153768724,0.821070234,,,298.8940239,0
1925,120.5078125,50.43730578,0.232726911,,,15.00464136,9.582518112999999,,0
1926,,,-0.159750998,-0.555587046,1.8704013380000002,11.65569722,,,0
1927,110.296875,53.31603291,0.179205703,-0.27987775800000003,,15.73454505,9.848984204,112.9479011,0
1928,93.390625,,,2.643345778,,26.74562487,6.102822599,40.56224248,0
1929,,53.10389057,0.024652389,,2.3586956519999998,19.30755998,10.15411008,,0
1930,,43.5060133,0.44200778,0.442179376,,,8.618256548,,0
1931,115.4296875,43.24723322,0.495693235,0.9511772740000001,,14.31985115,11.37657394,,0
1932,105.6796875,,,0.48964343899999996,2.198996656,,9.900561893999999,,0
1933,131.90625,45.55618741,-0.237694288,0.16631985300000002,6.565217391,35.00453761,5.458407646,,0
1934,113.03125,,,0.732969449,0.9841137120000001,,15.25118018,,0
1935,94.421875,35.51135588,,,3.0752508360000004,15.88191235,7.330399266000001,,0
1936,116.5078125,46.41995733,0.339625815,,2.427257525,,,95.16009605,0
1937,,,,,2.486622074,15.34025422,,,0
1938,121.2421875,,,-0.687973589,0.572742475,,,,0
1939,91.4140625,,0.346524967,2.020098082,,13.69186685,14.49611581,220.06533109999998,0
1940,,,-0.016486433,,0.702341137,,22.2590747,,0
1941,75.7734375,34.39368012,1.179378924,,,,7.53028086,,0
1942,114.4375,52.82337166,0.100468269,,,,,,0
1943,,75.86716095,0.834879565,,,81.19988903,0.9988247990000001,,0
