,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,class
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.19,0.0,2.38,0.0,,,0.0,,,1.19,,0.0,0.0,0.0,0.0,,1.19,0.0,2.38,0.0,,0.0,,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621,0.0,0.0,0.0,0.0,2.617,11.0,89.0,0
398,0.0,0.0,,0.0,,0.0,0.0,,,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,2.43,,0.28,0.09,0.09,0.18,,0.09,1.12,0.09,,0.18,1.12,0.0,0.0,0.09,0.56,0.0,0.18,0.0,0.09,2.24,0.0,,0.123,0.479,0.095,,0.0,0.0,3.625,51.0,1131.0,0
399,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,,0.0,0.0,0.0,,0.14,0.0,,0.0,0.14,0.0,0.0,0.0,0.14,0.57,0.0,0.0,0.0,,0.0,0.0,0.14,0.0,,0.43,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.14,0.058,0.156,0.0,,0.0,,1.566,13.0,462.0,0
400,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,1.41,0.0,0.0,0.0,,0.0,0.0,0.47,0.0,0.94,0.0,,,0.47,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.47,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.137,0.0,0.068,0.0,0.0,3.195,,147.0,0
401,0.0,0.0,0.31,0.0,0.62,0.62,0.62,0.31,0.0,,0.62,1.25,0.0,0.0,0.31,1.56,0.31,,,0.0,1.25,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.77,0.0,0.0,2.481,11.0,134.0,1
402,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.81,0.81,,0.0,0.0,0.0,,1.62,0.0,0.0,0.0,0.0,0.0,0.81,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.143,,0.143,0.0,0.0,1.055,2.0,19.0,0
403,0.0,0.0,,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.98,,,0.0,,0.0,0.0,4.95,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.99,,0.0,1.98,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,0
404,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.16,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0
405,,0.25,0.12,0.0,0.37,0.0,,0.12,0.0,,0.25,,0.12,0.0,,,0.12,0.0,0.37,,,0.0,0.12,0.0,2.51,0.0,0.0,0.0,0.0,0.25,,0.0,0.12,0.0,0.0,0.0,0.12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.05,0.0,0.05,0.0,0.0,2.414,,367.0,0
406,0.64,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.64,0.0,0.0,0.0,0.64,0.0,0.0,0.64,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.64,0.0,,0.64,0.0,0.64,0.0,0.0,0.0,0.0,0.309,0.619,,,0.0,0.0,1.727,5.0,57.0,0
407,0.39,,0.0,0.0,0.39,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.19,0.0,0.0,0.0,0.0,0.0,2.77,1.98,1.19,1.19,0.39,0.39,0.39,0.39,0.0,0.39,,0.39,0.39,0.0,0.0,0.39,0.0,0.39,0.39,0.0,0.39,0.0,0.0,0.0,0.125,0.377,0.439,0.0,0.0,0.0,2.238,13.0,141.0,0
408,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,,,0.0,0.308,0.0,0.0,0.0,,2.0,11.0,26.0,0
409,0.0,0.0,0.36,0.0,0.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,,,0.0,0.0,0.18,4.24,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.09,0.99,,0.0,0.072,0.116,0.0,0.188,0.0,0.0,,9.0,,0
410,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.91,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.133,0.0,0.532,,0.0,2.9,,87.0,1
411,0.77,0.38,0.77,0.0,0.0,0.57,0.0,0.57,1.15,1.15,0.0,,0.38,0.0,1.15,0.19,0.19,2.12,2.12,1.15,1.15,,1.35,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.0,0.438,0.191,0.054,,525.0,921.0,1
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.47,0.0,0.0,0.0,0.0,,1.43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.47,0.0,0.0,0.0,,0.47,0.47,,0.0,0.0,,0.076,,0.076,0.0,,1.833,12.0,,0
414,0.0,0.0,1.29,0.0,,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.59,0.0,0.0,1.29,,1.29,1.29,2.59,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.439,0.0,1.098,,0.439,3.571,36.0,125.0,1
415,,0.0,,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.3,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.109,,0.0,,0.0,,3.606,119.0,357.0,0
416,,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,,0.98,0.98,,0.0,,0.98,0.0,0.98,2.94,0.0,,,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.278,,0.0,2.95,18.0,59.0,1
417,,0.0,0.94,0.0,0.31,0.0,0.0,0.0,0.31,,0.0,0.62,0.0,0.0,0.0,1.25,0.62,0.0,3.14,0.0,1.25,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,,0.0,0.0,0.0,0.145,0.048,0.485,0.388,0.097,3.322,61.0,319.0,1
418,0.0,,1.17,0.0,,0.0,0.0,0.0,,0.78,0.78,,0.0,0.0,0.39,3.51,0.0,0.0,1.17,0.0,1.17,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.39,0.0,0.0,0.0,0.0,,0.0,0.864,0.132,0.066,,44.0,364.0,1
419,0.0,0.0,0.84,0.0,0.56,0.0,0.0,0.56,0.0,0.0,0.0,,,0.0,0.0,,,,1.13,0.0,0.28,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,0.046,0.0,,1.661,6.0,118.0,1
420,0.0,0.0,0.64,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.59,0.0,0.0,0.0,0.64,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.64,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.094,0.189,0.284,0.662,0.0,0.0,10.068,131.0,292.0,1
421,0.0,0.0,1.21,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,,0.0,0.0,0.0,0.371,0.0,0.0,,0.0,1.967,13.0,61.0,0
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.37,0.0,0.62,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.116,0.0,1.419,5.0,44.0,0
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,,0.0,,7.0,14.0,0
424,0.1,0.0,0.1,0.0,0.0,,0.0,0.0,0.92,,0.0,0.4,0.0,,0.0,,0.1,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.51,0.61,0.1,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.1,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.014,0.154,,0.0,0.028,0.0,2.785,32.0,507.0,0
425,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.91,,0.0,0.0,1.83,0.0,0.0,,0.0,0.91,0.0,0.0,,0.0,0.0,0.91,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.12,0.0,0.241,0.0,0.0,3.541,26.0,85.0,0
426,2.27,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.27,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,12.0,0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,,0.0,0.0,,1.78,0.0,0.0,0.0,0.0,0.0,,3.57,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.5,,30.0,0
428,,0.11,0.47,0.0,0.0,0.11,0.23,0.0,0.35,,0.11,0.94,0.11,0.0,0.0,0.11,0.0,0.0,3.76,0.0,1.29,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.23,0.0,,,0.0,0.233,0.0,0.287,0.107,0.035,3.439,64.0,,1
429,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,2.53,0.0,1.26,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.26,,,,,,,0.0,0.0,,47.0,74.0,0
430,0.1,0.0,0.1,,0.4,,,0.0,0.2,0.2,0.4,0.5,0.0,0.6,0.0,,0.2,0.0,1.72,4.26,1.72,0.0,0.4,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.093,,0.297,0.156,,6.8,494.0,1428.0,1
431,0.07,0.03,0.18,0.0,0.1,0.03,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.03,0.14,0.0,0.1,0.0,,0.0,0.47,0.5,0.03,,,0.0,,0.0,0.76,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,,0.035,0.0,0.01,0.0,3.233,66.0,1387.0,0
432,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.54,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,9.09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,4.0,15.0,0
433,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,1.14,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,1.545,4.0,17.0,1
434,0.0,,0.35,0.0,1.07,0.0,0.0,0.35,0.0,1.07,,0.71,0.0,,0.0,0.0,,0.71,2.85,0.0,2.5,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,,0.0,0.0,,0.35,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.0,3.414,25.0,140.0,1
435,,0.0,2.99,0.42,0.42,0.0,0.85,0.0,0.0,,,,0.0,,0.0,0.42,0.0,1.28,3.41,0.0,1.7,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.84,42.0,,1
436,0.9,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,,,0.0,0.0,,0.0,0.0,,0.9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,,0.0,0.0,3.225,22.0,129.0,0
437,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.31,0.0,,0.0,0.0,,,1.31,0.0,0.0,0.0,,0.0,2.63,2.63,2.63,1.31,,1.31,1.31,,0.0,,,,1.31,,1.31,1.31,,0.0,1.31,0.0,2.63,0.0,0.0,0.0,0.0,0.407,0.203,0.0,0.0,0.0,2.151,12.0,71.0,0
438,0.0,,,,0.14,,0.0,0.14,,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,2.48,1.6,0.0,,0.0,0.14,0.0,0.0,0.0,0.0,0.0,,1.16,0.0,,0.0,1.16,0.0,0.0,0.0,,3.07,0.0,0.0,,0.433,0.082,0.02,0.0,0.0,4.113,52.0,654.0,0
439,,0.0,0.07,0.0,,0.07,0.0,,0.0,0.0,0.14,1.04,0.14,0.07,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.22,0.0,2.23,0.07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.14,0.0,0.07,,0.0,0.0,0.07,0.0,0.0,,,,0.111,0.151,,0.0,0.02,,2.25,24.0,,0
440,0.0,0.0,0.0,0.0,0.0,0.32,,0.64,0.0,0.0,0.0,1.6,0.0,0.32,,0.0,0.0,0.32,0.32,0.0,,,0.0,0.0,,0.32,,0.32,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.08,0.0,0.0,0.0,0.0,4.295,87.0,262.0,0
441,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6,4.0,8.0,0
442,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,25.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,4.0,0
443,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.85,0.0,,0.0,2.85,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,2.85,0.0,,2.85,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.85,,,0.0,0.0,0.0,0.0,0.0,0.0,,,29.0,38.0,0
444,0.58,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.58,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.76,1.17,1.76,0.58,0.58,0.58,0.58,,,0.58,0.58,,0.58,0.0,0.58,0.58,,0.0,,0.0,0.58,0.0,0.0,0.0,0.0,0.414,0.0,0.103,0.0,,2.0,12.0,,0
445,0.03,,0.03,0.0,0.09,,0.0,0.01,0.16,,0.0,,0.01,0.0,0.0,0.01,,0.01,0.07,0.01,0.05,0.0,0.0,0.0,0.56,0.58,0.01,0.0,0.0,,0.0,,1.43,,,0.05,0.49,0.03,,,0.03,0.01,,0.07,0.0,0.0,0.01,0.0,0.221,,0.063,0.0,0.005,0.0,3.364,66.0,3334.0,0
446,0.0,0.0,0.0,0.0,,0.23,0.0,,0.0,,0.0,1.18,0.0,0.0,0.0,0.0,0.23,,1.18,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.069,0.0,2.216,44.0,215.0,0
447,0.0,0.0,0.65,0.0,0.65,,0.65,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,,0.0,2.5,,135.0,1
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,,0.246,0.0,0.0,,,0.0,1.363,4.0,30.0,0
449,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.55,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.25,10.0,13.0,0
450,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.33,,0.0,0.0,0.0,0.0,2.0,0.0,0.33,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.224,0.0,1.542,15.0,108.0,0
451,0.0,0.0,0.0,,0.0,,0.0,1.11,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.208,0.0,0.208,0.416,0.0,3.95,,79.0,1
452,,,0.35,0.0,1.18,0.47,,0.35,0.0,,0.11,,0.0,0.11,0.0,2.14,0.95,0.23,1.9,0.35,0.35,,0.59,0.11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.059,0.0,0.434,,0.217,8.026,,,1
453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.352,0.0,0.0,4.0,11.0,,1
454,0.0,0.42,0.21,0.0,,0.0,0.0,0.0,0.0,0.42,,,,0.0,0.0,0.0,0.0,0.0,1.26,,0.21,8.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.21,0.0,0.0,0.42,0.0,0.0,4.385,0.0,0.0,0.071,0.0,,6.822,43.0,614.0,0
455,,0.49,0.32,0.0,0.32,0.16,,0.49,0.65,0.49,0.16,1.3,,,,1.14,,,3.6,,1.8,0.0,,0.49,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,,0.0,0.902,,2.233,5.833,47.0,595.0,1
456,0.0,0.0,0.0,0.0,1.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.16,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,5.555,,0.0,3.275,,95.0,1
457,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.64,0.96,,0.0,0.0,0.0,0.96,0.0,0.32,3.85,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.054,0.0,0.164,0.054,0.0,1.671,4.0,112.0,1
458,0.0,0.0,0.0,0.0,0.31,,0.0,0.0,0.0,,0.0,0.31,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.63,,0.63,0.0,0.0,0.63,,0.31,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.045,0.0,0.0,0.0,,,,107.0,0
459,0.0,0.0,0.62,0.0,0.62,0.0,0.0,0.0,0.0,0.62,,0.0,,,0.0,,0.0,0.0,,0.0,0.62,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.105,0.0,1.055,0.0,0.0,2.033,16.0,,1
460,,0.33,0.0,0.0,0.33,,0.0,0.0,,,0.0,0.33,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.33,0.33,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.33,0.0,0.132,0.0,0.0,0.0,0.0,,15.0,117.0,0
461,0.09,,0.59,,0.39,0.19,0.0,,0.09,0.39,,,0.19,,0.0,0.0,,0.0,3.79,0.0,1.09,0.0,0.0,0.09,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.778,0.037,0.0,5.924,1.33,,5.8,,725.0,1
462,0.47,0.0,,0.0,0.23,0.23,,0.0,0.0,0.47,0.0,1.43,,0.0,0.0,,,,,0.0,2.63,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.23,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.178,,0.402,0.402,0.089,,49.0,392.0,1
463,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,2.17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.307,15.0,56.0,1
464,1.19,,0.0,0.0,,0.0,0.0,0.59,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.59,3.57,,,,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.103,,0.0,,11.0,161.0,1
465,0.0,0.0,2.32,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,1.823,,31.0,0
