,i,j
8689,2103,2385
8690,2104,1584
8691,2105,1558
8692,2105,1585
8693,2106,36
8694,2106,2094
8695,2107,36
8696,2107,1467
8697,2107,1005
8698,2107,1781
8699,2108,193
8700,2108,1019
8701,2109,1672
8702,2109,585
8703,2109,896
8704,2109,921
8705,2109,1975
8706,2109,2110
8707,2110,585
8708,2110,921
8709,2110,1975
8710,2110,2109
8711,2111,211
8712,2112,118
8713,2112,1323
8714,2112,211
8715,2112,1190
8716,2112,2030
8717,2112,2436
8718,2113,204
8719,2113,211
8720,2113,577
8721,2113,983
8722,2113,1743
8723,2113,2450
8724,2114,1454
8725,2114,583
8726,2114,2509
8727,2114,2519
8728,2114,2588
8729,2115,1454
8730,2115,2117
8731,2115,2519
8732,2116,1424
8733,2116,718
8734,2117,1454
8735,2117,270
8736,2117,1008
8737,2117,1846
8738,2117,1867
8739,2117,1894
8740,2117,2115
8741,2117,2118
8742,2118,1297
8743,2118,1894
8744,2118,2117
8745,2119,33
8746,2119,1286
8747,2120,33
8748,2120,1510
8749,2120,165
8750,2120,2040
8751,2120,2637
8752,2121,33
8753,2121,2001
8754,2121,2122
8755,2122,91
8756,2122,1264
8757,2122,1400
8758,2122,1695
8759,2122,165
8760,2122,551
8761,2122,2040
8762,2122,2066
8763,2122,2121
8764,2122,2123
8765,2123,91
8766,2123,1398
8767,2123,2001
8768,2123,2003
8769,2123,2122
8770,2123,2380
8771,2124,619
8772,2124,773
8773,2124,1108
8774,2124,1111
8775,2124,2125
8776,2124,2126
8777,2124,2127
8778,2125,611
8779,2125,619
8780,2125,773
8781,2125,2124
8782,2125,2126
8783,2126,370
8784,2126,611
8785,2126,619
8786,2126,735
8787,2126,773
8788,2126,1108
8789,2126,2124
8790,2126,2125
8791,2127,1614
8792,2127,619
8793,2127,2124
8794,2127,2130
8795,2128,619
8796,2128,2129
8797,2129,611
8798,2129,619
8799,2129,773
8800,2129,2128
8801,2130,1498
8802,2130,191
8803,2130,291
8804,2130,412
8805,2130,483
8806,2130,761
8807,2130,1889
8808,2130,1890
8809,2130,1891
8810,2130,2034
8811,2130,2127
8812,2130,2249
8813,2131,963
8814,2131,2133
8815,2131,2182
8816,2132,663
8817,2132,963
8818,2132,982
8819,2132,1183
8820,2133,1344
8821,2133,1502
8822,2133,963
8823,2133,1195
8824,2133,2054
8825,2133,2131
8826,2133,2182
8827,2134,421
8828,2134,851
8829,2135,1243
8830,2135,1258
8831,2135,2282
8832,2136,237
8833,2136,621
8834,2136,1155
8835,2136,1171
8836,2137,894
8837,2137,987
8838,2137,1171
8839,2138,1616
8840,2138,1666
8841,2138,444
8842,2139,24
8843,2139,1136
8844,2139,2140
8845,2139,2141
8846,2140,17
8847,2140,427
8848,2140,801
8849,2140,1179
8850,2140,2139
8851,2141,24
8852,2141,1136
8853,2141,2139
8854,2141,2142
8855,2142,2141
8856,2143,1371
8857,2143,867
8858,2143,1777
8859,2143,1787
8860,2144,135
8861,2144,137
8862,2144,2145
8863,2144,2329
8864,2144,2331
8865,2144,2504
8866,2145,18
8867,2145,1012
8868,2145,2095
8869,2145,2144
8870,2146,1442
8871,2146,1577
8872,2146,346
8873,2146,601
8874,2146,742
8875,2146,2147
8876,2146,2148
8877,2147,1442
8878,2147,1523
8879,2147,158
8880,2147,1164
8881,2147,2146
8882,2147,2486
8883,2148,1577
8884,2148,601
8885,2148,742
8886,2148,2146
8887,2149,1442
8888,2150,878
8889,2150,2058
8890,2151,93
8891,2151,724
8892,2151,2423
8893,2152,724
8894,2152,2385
8895,2153,473
8896,2153,724
8897,2153,2155
8898,2154,724
8899,2154,791
8900,2154,1087
8901,2154,1160
8902,2155,74
8903,2155,1348
8904,2155,1607
8905,2155,1654
8906,2155,249
8907,2155,493
8908,2155,618
8909,2155,631
8910,2155,643
8911,2155,652
8912,2155,703
8913,2155,724
8914,2155,1035
8915,2155,2153
8916,2155,2293
8917,2155,2294
8918,2155,2295
8919,2156,1392
8920,2156,151
8921,2156,724
8922,2156,2024
8923,2157,108
8924,2157,1835
8925,2157,2158
8926,2157,2159
8927,2157,2160
8928,2158,2157
8929,2159,23
8930,2159,2157
8931,2159,2160
8932,2160,398
8933,2160,828
8934,2160,1147
8935,2160,1198
8936,2160,1835
8937,2160,2157
8938,2160,2159
8939,2160,2161
8940,2161,827
8941,2161,2160
8942,2162,30
8943,2162,61
8944,2162,238
8945,2162,580
8946,2162,2163
8947,2163,573
8948,2163,803
8949,2163,848
8950,2163,1002
8951,2163,2162
8952,2164,87
8953,2164,2217
8954,2164,2282
8955,2165,118
8956,2165,1347
8957,2165,843
8958,2166,118
8959,2166,529
8960,2167,457
8961,2168,334
8962,2168,376
8963,2168,533
8964,2168,1057
8965,2168,1086
8966,2168,1726
8967,2168,2083
8968,2168,2169
8969,2169,131
8970,2169,183
8971,2169,1046
8972,2169,1047
8973,2169,2168
8974,2170,857
8975,2170,2171
8976,2171,2170
8977,2172,52
8978,2172,1593
8979,2172,967
8980,2172,1128
8981,2172,2182
8982,2173,439
8983,2173,2174
8984,2174,2173
8985,2175,4
8986,2175,482
8987,2175,756
8988,2175,1761
8989,2175,2176
8990,2176,4
8991,2176,1663
8992,2176,482
8993,2176,516
8994,2176,591
8995,2176,756
8996,2176,882
8997,2176,2175
8998,2177,1466
8999,2177,144
9000,2177,2367
9001,2177,2371
9002,2178,76
9003,2178,88
9004,2178,1483
9005,2178,237
9006,2178,809
9007,2178,1979
9008,2178,2024
9009,2179,1508
9010,2180,81
9011,2180,1325
9012,2180,1593
9013,2180,2182
9014,2180,2183
9015,2181,95
9016,2181,1210
9017,2181,1593
9018,2181,888
9019,2181,2074
9020,2181,2196
9021,2181,2197
9022,2181,2202
9023,2182,52
9024,2182,95
9025,2182,1307
9026,2182,1483
9027,2182,1593
9028,2182,358
9029,2182,639
9030,2182,785
9031,2182,1015
9032,2182,1838
9033,2182,2072
9034,2182,2131
9035,2182,2133
9036,2182,2172
9037,2182,2180
9038,2182,2198
9039,2182,2231
9040,2182,2232
9041,2182,2233
9042,2183,95
9043,2183,1593
9044,2183,2180
9045,2184,70
9046,2184,1509
9047,2185,631
9048,2185,633
9049,2185,1000
9050,2185,1038
9051,2186,256
9052,2186,401
9053,2186,779
9054,2186,1192
9055,2186,2199
9056,2187,1240
9057,2187,256
9058,2187,972
9059,2187,1192
9060,2188,1522
9061,2189,69
9062,2189,1522
9063,2189,347
9064,2189,895
9065,2189,1182
9066,2189,1926
9067,2190,1522
9068,2190,2022
9069,2191,1455
9070,2192,1212
9071,2192,1281
9072,2192,1563
9073,2192,1605
9074,2193,2194
9075,2194,1282
9076,2194,1392
9077,2194,620
9078,2194,2193
9079,2194,2195
9080,2195,1662
9081,2195,163
9082,2195,833
9083,2195,2194
9084,2196,1131
9085,2196,2181
9086,2197,95
9087,2197,234
9088,2197,236
9089,2197,465
9090,2197,888
9091,2197,2181
9092,2198,251
9093,2198,464
9094,2198,542
9095,2198,2055
9096,2198,2182
9097,2199,95
9098,2199,1524
9099,2199,1612
9100,2199,180
9101,2199,231
9102,2199,401
9103,2199,1080
9104,2199,2186
9105,2199,2200
9106,2199,2201
9107,2200,95
9108,2200,1080
9109,2200,2199
9110,2201,95
9111,2201,1620
9112,2201,2199
9113,2202,234
9114,2202,236
9115,2202,251
9116,2202,2181
9117,2203,231
9118,2203,779
9119,2203,1801
9120,2203,2330
9121,2203,2511
9122,2204,1951
9123,2204,1952
9124,2204,2521
9125,2205,48
9126,2205,288
9127,2205,1952
9128,2206,48
9129,2206,1951
9130,2206,1952
9131,2207,479
9132,2207,700
9133,2207,2241
9134,2208,983
9135,2209,108
9136,2209,1004
9137,2209,1147
9138,2210,104
9139,2210,364
9140,2211,565
9141,2211,2356
9142,2212,208
9143,2212,210
9144,2212,892
9145,2212,2216
9146,2213,51
9147,2213,1489
9148,2213,210
9149,2214,51
9150,2214,701
9151,2214,2216
9152,2215,51
9153,2215,1525
9154,2215,1724
9155,2215,2216
9156,2216,1489
9157,2216,1525
9158,2216,208
9159,2216,1724
9160,2216,2212
9161,2216,2214
9162,2216,2215
9163,2217,96
9164,2217,1243
9165,2217,1299
9166,2217,2023
9167,2217,2164
9168,2218,911
9169,2218,959
9170,2219,1543
9171,2219,1553
9172,2219,1838
9173,2220,648
9174,2220,669
9175,2220,817
9176,2220,2221
9177,2220,2525
9178,2221,323
9179,2221,648
9180,2221,817
9181,2221,1739
9182,2221,2220
9183,2221,2507
9184,2222,75
9185,2222,1352
9186,2222,2224
9187,2222,2225
9188,2223,75
9189,2223,84
9190,2223,1352
9191,2223,2224
9192,2224,75
9193,2224,84
9194,2224,1352
9195,2224,1651
9196,2224,2222
9197,2224,2223
9198,2224,2225
9199,2224,2226
9200,2225,75
9201,2225,1352
9202,2225,1651
9203,2225,2222
9204,2225,2224
9205,2226,84
9206,2226,1352
9207,2226,2224
9208,2227,1334
9209,2227,1702
9210,2227,769
9211,2227,899
9212,2227,1130
9213,2227,2228
9214,2228,309
9215,2228,896
9216,2228,1001
9217,2228,2227
9218,2228,2394
9219,2228,2395
9220,2229,1334
9221,2229,1669
9222,2229,309
9223,2230,1550
9224,2230,1674
9225,2230,438
9226,2230,2296
9227,2231,2182
9228,2231,2292
9229,2232,1383
9230,2232,876
9231,2232,2182
9232,2233,1704
9233,2233,2182
9234,2233,2291
9235,2234,1015
9236,2235,1680
9237,2235,176
9238,2235,1955
9239,2236,1219
9240,2236,305
9241,2236,1969
9242,2236,2237
9243,2237,740
9244,2237,2236
9245,2237,2238
9246,2238,22
9247,2238,1219
9248,2238,1220
9249,2238,1695
9250,2238,206
9251,2238,1202
9252,2238,1203
9253,2238,1969
9254,2238,2237
9255,2238,2239
9256,2238,2240
9257,2239,2238
9258,2240,1220
9259,2240,463
9260,2240,657
9261,2240,943
9262,2240,1030
9263,2240,2238
9264,2240,2399
9265,2241,1568
9266,2241,691
9267,2241,1003
9268,2241,1957
9269,2241,2207
9270,2241,2242
9271,2242,2241
9272,2242,2539
9273,2243,607
9274,2243,1003
9275,2243,2244
9276,2243,2245
9277,2243,2246
9278,2244,1349
9279,2244,2243
9280,2245,2243
9281,2245,2246
9282,2246,1095
9283,2246,2243
9284,2246,2245
9285,2246,2247
9286,2247,1349
9287,2247,472
9288,2247,586
9289,2247,825
9290,2247,2246
9291,2247,2509
9292,2247,2543
9293,2248,1416
9294,2248,1496
9295,2248,337
9296,2248,356
9297,2248,496
9298,2248,571
9299,2248,635
9300,2248,638
9301,2248,755
9302,2248,757
9303,2248,866
9304,2248,961
9305,2248,1045
9306,2248,2249
9307,2249,1436
9308,2249,757
9309,2249,2130
9310,2249,2248
9311,2249,2518
9312,2249,2671
9313,2250,1351
9314,2250,1416
9315,2250,638
9316,2250,760
9317,2251,121
9318,2251,658
9319,2251,2252
9320,2252,121
9321,2252,658
9322,2252,2251
9323,2253,1197
9324,2254,646
9325,2255,1293
9326,2256,102
9327,2256,1878
9328,2257,1728
9329,2258,790
9330,2259,919
9331,2259,936
9332,2259,2335
9333,2259,2337
9334,2260,1597
9335,2260,917
9336,2260,919
9337,2261,218
9338,2261,974
9339,2262,515
9340,2262,643
9341,2263,94
9342,2263,515
9343,2263,2490
9344,2264,604
9345,2265,484
9346,2265,822
9347,2265,824
9348,2266,895
9349,2266,2267
9350,2266,2321
9351,2266,2364
9352,2267,895
9353,2267,2266
9354,2268,1377
9355,2268,1451
9356,2268,233
9357,2268,660
9358,2268,778
9359,2268,2291
9360,2269,20
9361,2269,1438
9362,2269,1460
9363,2269,915
9364,2269,1119
9365,2269,1903
9366,2269,2270
9367,2270,20
9368,2270,128
9369,2270,854
9370,2270,914
9371,2270,2269
9372,2270,2375
9373,2271,941
9374,2272,941
9375,2273,941
9376,2274,870
9377,2274,941
9378,2274,1027
9379,2275,628
9380,2275,941
9381,2275,1954
9382,2276,368
9383,2276,615
9384,2276,1844
9385,2277,234
9386,2277,339
9387,2277,2074
9388,2278,350
9389,2278,859
9390,2279,110
9391,2279,1633
9392,2279,2466
9393,2280,1310
9394,2280,1338
9395,2280,1347
9396,2280,338
9397,2280,631
9398,2281,631
9399,2281,1842
9400,2281,2405
9401,2282,316
9402,2282,631
9403,2282,851
9404,2282,1155
9405,2282,2135
9406,2282,2164
9407,2283,1643
9408,2283,631
9409,2283,882
9410,2284,1901
9411,2284,2285
9412,2285,1519
9413,2285,489
9414,2285,2284
9415,2285,2286
9416,2286,1049
9417,2286,1901
9418,2286,2285
9419,2287,1678
9420,2287,326
9421,2287,2288
9422,2288,114
9423,2288,1678
9424,2288,2287
9425,2289,1512
9426,2289,1652
9427,2289,1691
9428,2289,2464
9429,2290,1512
9430,2290,602
9431,2290,707
9432,2290,2464
9433,2290,2496
9434,2291,1445
9435,2291,1549
9436,2291,215
9437,2291,233
9438,2291,765
9439,2291,1182
9440,2291,2233
9441,2291,2268
9442,2291,2292
9443,2292,2231
9444,2292,2291
9445,2293,421
9446,2293,1035
9447,2293,2155
9448,2294,641
9449,2294,2155
9450,2295,86
9451,2295,397
9452,2295,610
9453,2295,1155
9454,2295,2155
9455,2296,1381
9456,2296,634
9457,2296,2230
9458,2297,1796
9459,2297,2298
9460,2297,2299
9461,2298,2297
9462,2299,1795
9463,2299,2297
9464,2300,696
9465,2301,233
9466,2301,2008
9467,2302,233
9468,2302,1192
9469,2303,45
9470,2303,233
9471,2303,2541
9472,2304,1533
9473,2304,1537
9474,2304,233
9475,2304,2385
9476,2305,1377
9477,2305,1521
9478,2305,778
9479,2305,1818
9480,2305,1909
9481,2305,2306
9482,2306,1521
9483,2306,778
9484,2306,1818
9485,2306,2305
9486,2306,2552
9487,2307,1550
9488,2307,567
9489,2307,1742
9490,2308,1227
9491,2308,1550
9492,2308,1599
9493,2308,2559
9494,2309,1278
9495,2309,1529
9496,2309,494
9497,2309,521
9498,2309,543
9499,2309,768
9500,2309,899
9501,2309,1869
9502,2310,21
9503,2310,1920
9504,2311,2056
9505,2311,2576
9506,2312,61
9507,2312,833
9508,2313,373
9509,2313,1708
9510,2314,267
9511,2314,1708
9512,2315,844
9513,2316,843
9514,2317,25
9515,2317,903
9516,2317,1928
9517,2318,1181
9518,2318,1779
9519,2319,195
9520,2319,1181
9521,2319,1182
9522,2320,1181
9523,2320,1182
9524,2321,1182
9525,2321,2266
9526,2322,1205
9527,2323,1412
9528,2323,944
9529,2324,782
9530,2324,783
9531,2324,1735
9532,2324,1776
9533,2325,1576
9534,2325,1768
9535,2325,1991
9536,2326,378
9537,2326,642
9538,2326,1782
9539,2326,1998
9540,2327,199
9541,2327,990
9542,2327,1778
9543,2327,2328
9544,2328,2327
9545,2329,137
9546,2329,1465
9547,2329,2095
9548,2329,2144
9549,2329,2330
9550,2329,2331
9551,2330,361
9552,2330,2203
9553,2330,2329
9554,2331,2144
9555,2331,2329
9556,2332,625
9557,2332,981
9558,2332,1169
9559,2333,542
9560,2333,547
9561,2333,1088
9562,2334,1242
9563,2334,1725
9564,2335,1219
9565,2335,1695
9566,2335,885
9567,2335,974
9568,2335,981
9569,2335,1019
9570,2335,2001
9571,2335,2259
9572,2335,2336
9573,2336,546
9574,2336,702
9575,2336,928
9576,2336,2335
9577,2336,2524
9578,2337,2259
9579,2338,1058
9580,2338,2555
9581,2339,343
9582,2339,691
9583,2339,1058
9584,2339,2340
9585,2340,1058
9586,2340,2339
9587,2341,280
9588,2342,759
9589,2343,30
9590,2343,2344
9591,2344,1347
9592,2344,580
9593,2344,2343
9594,2344,2475
9595,2345,1192
9596,2346,969
9597,2346,1192
9598,2346,2349
9599,2347,1524
9600,2347,1612
9601,2347,1192
9602,2348,1644
9603,2348,1192
9604,2348,2001
9605,2349,685
9606,2349,960
9607,2349,969
9608,2349,998
9609,2349,1192
9610,2349,2346
9611,2349,2358
9612,2350,678
9613,2350,917
9614,2350,1029
9615,2351,1462
9616,2351,1645
9617,2351,349
9618,2351,406
9619,2351,564
9620,2351,629
9621,2352,1645
9622,2352,564
9623,2352,629
9624,2353,1645
9625,2353,406
9626,2353,629
9627,2354,1645
9628,2355,94
9629,2355,2356
9630,2355,2357
9631,2356,175
9632,2356,434
9633,2356,2211
9634,2356,2355
9635,2356,2357
9636,2357,39
9637,2357,94
9638,2357,1846
9639,2357,2355
9640,2357,2356
9641,2358,1699
9642,2358,685
9643,2358,960
9644,2358,969
9645,2358,2349
9646,2359,1358
9647,2359,1548
9648,2359,187
9649,2359,297
9650,2359,636
9651,2359,671
9652,2359,675
9653,2359,689
9654,2359,933
9655,2359,1834
9656,2359,2372
9657,2360,27
9658,2360,1674
9659,2360,2027
9660,2360,2578
9661,2361,1674
9662,2362,1510
9663,2363,125
9664,2363,1055
9665,2364,167
9666,2364,2051
9667,2364,2266
9668,2365,1459
9669,2365,1684
9670,2365,470
9671,2365,498
9672,2365,1065
9673,2365,1709
9674,2365,1738
9675,2366,46
9676,2366,186
9677,2366,1738
9678,2367,15
9679,2367,1463
9680,2367,265
9681,2367,394
9682,2367,590
9683,2367,593
9684,2367,647
9685,2367,771
9686,2367,1098
9687,2367,2177
9688,2367,2368
9689,2367,2369
9690,2367,2370
9691,2367,2371
9692,2368,2367
9693,2368,2370
9694,2369,2367
9695,2369,2370
9696,2370,2367
9697,2370,2368
9698,2370,2369
9699,2371,647
9700,2371,2177
9701,2371,2367
9702,2372,1548
9703,2372,187
9704,2372,2359
9705,2373,1335
9706,2374,20
9707,2375,20
9708,2375,1439
9709,2375,904
9710,2375,2270
9711,2376,283
9712,2376,313
9713,2376,411
9714,2376,561
9715,2376,643
9716,2376,702
9717,2376,928
9718,2377,1440
9719,2378,518
9720,2378,2001
9721,2379,607
9722,2379,2001
9723,2379,2002
9724,2380,91
9725,2380,2001
9726,2380,2123
9727,2381,1162
9728,2381,1166
9729,2381,2001
9730,2382,314
9731,2382,658
9732,2382,2383
9733,2383,1367
9734,2383,1656
9735,2383,308
9736,2383,314
9737,2383,393
9738,2383,424
9739,2383,551
9740,2383,984
9741,2383,1135
9742,2383,2382
9743,2384,1155
9744,2385,1259
9745,2385,495
9746,2385,838
9747,2385,2102
9748,2385,2103
9749,2385,2152
9750,2385,2304
9751,2386,1367
9752,2386,385
9753,2386,582
9754,2387,1339
9755,2387,1367
9756,2387,1706
9757,2387,546
9758,2387,906
9759,2387,1010
9760,2388,1243
9761,2388,1619
9762,2388,228
9763,2388,445
9764,2388,877
9765,2388,1914
9766,2389,1740
9767,2389,2451
9768,2390,1557
9769,2390,541
9770,2390,1740
9771,2390,2391
9772,2390,2451
9773,2391,1557
9774,2391,1740
9775,2391,2390
9776,2391,2451
9777,2392,1603
9778,2392,1740
9779,2392,2451
9780,2393,1436
9781,2393,1134
9782,2394,88
9783,2394,1539
9784,2394,1572
9785,2394,1668
9786,2394,224
9787,2394,527
9788,2394,585
9789,2394,674
9790,2394,896
9791,2394,899
9792,2394,920
9793,2394,921
9794,2394,2228
9795,2394,2395
9796,2394,2396
9797,2394,2397
9798,2395,224
9799,2395,896
9800,2395,1001
9801,2395,2228
9802,2395,2394
9803,2396,1572
9804,2396,920
9805,2396,2394
9806,2397,2394
9807,2398,1162
9808,2398,2493
9809,2399,43
9810,2399,463
9811,2399,943
9812,2399,2240
9813,2399,2434
9814,2400,43
9815,2400,463
9816,2401,1443
9817,2401,463
9818,2401,2434
9819,2401,2435
9820,2402,281
9821,2402,2403
9822,2403,336
9823,2403,2402
9824,2404,1912
9825,2405,120
9826,2405,1551
9827,2405,316
9828,2405,1842
9829,2405,1979
9830,2405,1980
9831,2405,2281
9832,2406,1591
9833,2406,2043
9834,2407,1641
9835,2407,143
9836,2407,813
9837,2408,1502
9838,2408,1193
9839,2409,216
9840,2409,557
9841,2410,2411
9842,2411,2410
9843,2412,1265
9844,2412,1537
9845,2412,1997
9846,2413,1725
9847,2413,2414
9848,2413,2415
9849,2414,700
9850,2414,2413
9851,2415,415
9852,2415,2413
9853,2415,2597
9854,2416,652
9855,2416,2417
9856,2417,2416
9857,2418,57
9858,2418,65
9859,2418,1307
9860,2418,1640
9861,2418,793
9862,2418,2021
9863,2419,65
9864,2419,74
9865,2419,1565
9866,2419,1848
9867,2420,140
9868,2421,257
9869,2422,347
9870,2422,1920
9871,2423,1347
9872,2423,1372
9873,2423,1586
9874,2423,2151
9875,2424,1263
9876,2424,1839
9877,2425,841
9878,2425,1026
9879,2425,1122
9880,2425,2099
9881,2425,2426
9882,2426,2425
9883,2427,37
9884,2427,1417
9885,2427,2428
9886,2428,2427
9887,2429,1318
9888,2430,1269
9889,2430,1638
9890,2431,2432
9891,2432,2431
9892,2433,733
9893,2434,1443
9894,2434,463
9895,2434,587
9896,2434,2399
9897,2434,2401
9898,2435,1443
9899,2435,2401
9900,2436,489
9901,2436,1007
9902,2436,2031
9903,2436,2112
9904,2437,1235
9905,2437,1236
9906,2437,2438
9907,2438,1236
9908,2438,2437
9909,2439,367
9910,2439,729
9911,2439,2530
9912,2439,2652
9913,2440,157
9914,2440,367
9915,2440,729
9916,2440,2530
9917,2441,729
9918,2441,1099
9919,2442,157
9920,2442,367
9921,2442,729
9922,2442,2530
9923,2442,2614
9924,2443,1683
9925,2443,1742
9926,2444,16
9927,2444,1532
9928,2444,1648
9929,2444,1710
9930,2444,1742
9931,2444,2503
9932,2445,1532
9933,2445,1648
9934,2445,1742
9935,2445,2503
9936,2446,1677
9937,2446,716
9938,2446,927
9939,2446,1712
9940,2446,1716
9941,2446,1749
9942,2446,2447
9943,2446,2448
9944,2447,1677
9945,2447,537
9946,2447,2446
9947,2448,1677
9948,2448,262
9949,2448,541
9950,2448,567
9951,2448,2446
9952,2449,1023
9953,2450,1457
9954,2450,1630
9955,2450,204
9956,2450,254
9957,2450,469
9958,2450,577
9959,2450,784
9960,2450,912
9961,2450,1027
9962,2450,1120
9963,2450,1743
9964,2450,2113
9965,2451,1336
9966,2451,1435
9967,2451,252
9968,2451,1757
9969,2451,1801
9970,2451,1804
9971,2451,2389
9972,2451,2390
9973,2451,2391
9974,2451,2392
9975,2451,2452
9976,2452,2451
9977,2452,2685
9978,2453,1422
9979,2453,1839
9980,2454,26
9981,2454,99
9982,2454,122
9983,2455,26
9984,2455,99
9985,2455,122
9986,2455,123
9987,2456,172
9988,2456,317
9989,2457,1567
9990,2457,1917
9991,2457,2458
9992,2457,2649
9993,2458,1567
9994,2458,2457
9995,2459,260
9996,2459,2689
9997,2460,260
9998,2460,1099
9999,2461,106
10000,2462,942
10001,2463,89
10002,2463,1408
10003,2463,1652
10004,2463,657
10005,2464,1512
10006,2464,1583
10007,2464,1652
10008,2464,1691
10009,2464,328
10010,2464,602
10011,2464,707
10012,2464,1030
10013,2464,1795
10014,2464,2289
10015,2464,2290
10016,2464,2465
10017,2465,1583
10018,2465,602
10019,2465,2464
10020,2466,1493
10021,2466,1601
10022,2466,507
10023,2466,1758
10024,2466,2279
10025,2467,2017
10026,2467,2468
10027,2468,2467
10028,2469,1433
10029,2469,975
10030,2470,1682
10031,2470,975
10032,2471,48
10033,2471,2493
10034,2472,1260
10035,2472,1524
10036,2472,1659
10037,2472,142
10038,2472,167
10039,2472,517
10040,2473,1285
10041,2473,2648
10042,2474,1285
10043,2474,1311
10044,2475,1928
10045,2475,2344
10046,2476,105
10047,2476,1592
10048,2476,1632
10049,2476,669
10050,2476,1096
10051,2476,1721
10052,2476,2651
10053,2477,2006
10054,2478,124
10055,2479,736
10056,2480,1399
10057,2480,212
10058,2480,859
10059,2481,1678
10060,2481,340
10061,2482,1235
10062,2482,556
10063,2483,1453
10064,2483,2484
10065,2484,1437
10066,2484,1453
10067,2484,2483
10068,2485,1320
10069,2485,870
10070,2485,1092
10071,2485,1792
10072,2485,1851
10073,2485,2050
10074,2486,1523
10075,2486,1184
10076,2486,2147
10077,2487,85
10078,2488,85
10079,2489,1108
10080,2490,94
10081,2490,2263
10082,2491,860
10083,2491,1899
10084,2491,1960
10085,2492,111
10086,2492,1369
10087,2492,258
10088,2492,669
10089,2492,1765
10090,2493,1225
10091,2493,355
10092,2493,2398
10093,2493,2471
10094,2494,1485
10095,2494,2495
10096,2495,333
10097,2495,630
10098,2495,1141
10099,2495,2494
10100,2496,2290
10101,2497,1456
10102,2497,203
10103,2497,1078
10104,2498,1339
10105,2498,1367
10106,2498,984
10107,2499,617
10108,2499,1024
10109,2500,222
10110,2500,1067
10111,2500,1874
10112,2501,222
10113,2501,592
10114,2501,606
10115,2501,821
10116,2501,1874
10117,2502,358
10118,2503,1471
10119,2503,1684
10120,2503,538
10121,2503,716
10122,2503,2444
10123,2503,2445
10124,2504,137
10125,2504,2095
10126,2504,2144
10127,2505,1474
10128,2506,114
10129,2507,1421
10130,2507,750
10131,2507,2221
10132,2508,1575
10133,2508,800
10134,2508,1941
10135,2509,865
10136,2509,1987
10137,2509,2114
10138,2509,2247
10139,2509,2519
10140,2510,1899
10141,2511,2203
10142,2512,1637
10143,2513,1184
10144,2514,654
10145,2514,2515
10146,2515,1314
10147,2515,436
10148,2515,654
10149,2515,2514
10150,2515,2530
10151,2516,194
10152,2516,301
10153,2516,2517
10154,2517,441
10155,2517,2516
10156,2518,1216
10157,2518,1449
10158,2518,496
10159,2518,635
10160,2518,757
10161,2518,2249
10162,2518,2538
10163,2519,865
10164,2519,2114
10165,2519,2115
10166,2519,2509
10167,2520,928
10168,2520,929
10169,2520,984
10170,2521,2204
10171,2522,157
10172,2522,367
10173,2522,2656
10174,2523,157
10175,2523,367
10176,2524,702
10177,2524,928
10178,2524,2336
10179,2525,1222
10180,2525,2220
10181,2526,1628
10182,2526,1653
10183,2527,1608
10184,2528,326
10185,2528,726
10186,2529,459
10187,2530,371
10188,2530,436
10189,2530,2439
10190,2530,2440
10191,2530,2442
10192,2530,2515
10193,2531,526
10194,2532,1528
10195,2533,701
10196,2534,1673
10197,2534,1688
10198,2534,229
10199,2534,659
10200,2534,2535
10201,2535,686
10202,2535,2534
10203,2536,807
10204,2537,117
10205,2537,1327
10206,2538,1449
10207,2538,1518
10208,2538,1560
10209,2538,757
10210,2538,2518
10211,2539,1305
10212,2539,2242
10213,2539,2540
10214,2539,2632
10215,2540,2539
10216,2541,1091
10217,2541,2303
10218,2542,343
10219,2543,1337
10220,2543,500
10221,2543,2247
10222,2544,3
10223,2545,10
10224,2546,5
10225,2546,1534
10226,2546,1696
10227,2546,452
10228,2547,1556
10229,2547,1583
10230,2548,1650
10231,2549,1650
10232,2550,1812
10233,2551,1337
10234,2552,2306
10235,2553,228
10236,2553,248
10237,2553,868
10238,2553,970
10239,2553,1911
10240,2554,636
10241,2554,2689
10242,2555,292
10243,2555,461
10244,2555,1728
10245,2555,2338
10246,2555,2599
10247,2556,1694
10248,2556,749
10249,2556,1110
10250,2557,1110
10251,2558,1694
10252,2558,749
10253,2558,1110
10254,2559,2308
10255,2560,614
10256,2560,1717
10257,2560,2561
10258,2561,2560
10259,2562,1360
10260,2562,536
10261,2563,550
10262,2563,581
10263,2564,1262
10264,2564,550
10265,2564,879
10266,2564,880
10267,2564,951
10268,2565,453
10269,2565,2566
10270,2565,2567
10271,2566,453
10272,2566,2565
10273,2567,453
10274,2567,2565
10275,2568,523
10276,2569,1448
10277,2569,1545
10278,2569,430
10279,2570,227
10280,2570,651
10281,2570,886
10282,2570,2572
10283,2570,2573
10284,2571,886
10285,2572,2570
10286,2573,1877
10287,2573,2570
10288,2574,686
10289,2575,508
10290,2576,1180
10291,2576,2056
10292,2576,2311
10293,2577,735
10294,2577,1163
10295,2578,27
10296,2578,2360
10297,2579,472
10298,2579,586
10299,2579,725
10300,2580,1254
10301,2580,472
10302,2580,728
10303,2580,1036
10304,2581,83
10305,2581,1517
10306,2582,0
10307,2582,666
10308,2582,1862
10309,2583,1315
10310,2584,376
10311,2585,1626
10312,2585,1206
10313,2586,875
10314,2587,546
