,i,j
8486,3021,1935
8487,3022,465
8488,3023,465
8489,3023,612
8490,3023,1117
8491,3024,816
8492,3025,445
8493,3026,83
8494,3026,2162
8495,3026,2289
8496,3026,421
8497,3026,1689
8498,3026,2658
8499,3026,2921
8500,3026,3054
8501,3027,83
8502,3027,423
8503,3027,2658
8504,3028,303
8505,3028,3166
8506,3029,1481
8507,3030,567
8508,3030,689
8509,3030,805
8510,3031,1110
8511,3032,2275
8512,3033,2647
8513,3034,2268
8514,3034,376
8515,3034,680
8516,3034,1100
8517,3034,2592
8518,3034,2593
8519,3034,2968
8520,3035,290
8521,3035,421
8522,3035,1045
8523,3035,1120
8524,3036,1489
8525,3036,2440
8526,3037,246
8527,3037,2441
8528,3038,80
8529,3038,2066
8530,3039,2167
8531,3039,335
8532,3039,1257
8533,3039,3267
8534,3040,1462
8535,3041,1024
8536,3042,626
8537,3043,940
8538,3043,2747
8539,3044,458
8540,3044,1358
8541,3044,1531
8542,3045,241
8543,3045,566
8544,3045,3210
8545,3046,401
8546,3046,928
8547,3046,1124
8548,3046,1310
8549,3046,3047
8550,3047,882
8551,3047,1124
8552,3047,3046
8553,3048,2317
8554,3048,138
8555,3049,2363
8556,3050,2363
8557,1818,615
8558,3051,889
8559,3052,1054
8560,3052,1510
8561,3053,542
8562,3053,1323
8563,3053,2357
8564,3053,3194
8565,3054,83
8566,3054,2001
8567,3054,2183
8568,3054,2185
8569,3054,2247
8570,3054,149
8571,3054,319
8572,3054,756
8573,3054,972
8574,3054,1365
8575,3054,1391
8576,3054,1432
8577,3054,1778
8578,3054,2508
8579,3054,2921
8580,3054,3026
8581,3055,2147
8582,3055,2248
8583,3055,803
8584,3056,2248
8585,3056,2271
8586,3057,2248
8587,3057,1072
8588,3057,3058
8589,3058,2248
8590,3058,3057
8591,3059,1901
8592,3059,594
8593,3059,3214
8594,3060,1901
8595,3060,884
8596,3061,643
8597,3062,2638
8598,3063,2181
8599,3064,2181
8600,3064,1009
8601,3065,3066
8602,3065,3067
8603,3066,3065
8604,3066,3067
8605,3067,3065
8606,3067,3066
8607,3068,411
8608,3069,2002
8609,3070,1063
8610,1819,331
8611,3071,933
8612,3071,1024
8613,3072,933
8614,3073,521
8615,3073,2601
8616,3073,3074
8617,3074,3073
8618,3075,718
8619,3075,1368
8620,3076,583
8621,3077,1868
8622,3078,2078
8623,3078,869
8624,3078,1246
8625,3078,1481
8626,3078,1522
8627,3078,2354
8628,3079,418
8629,3079,3087
8630,3080,1920
8631,3080,462
8632,3081,2449
8633,3082,459
8634,3082,1449
8635,3083,1912
8636,3083,1919
8637,3083,283
8638,3083,2845
8639,3084,1575
8640,3085,653
8641,3086,653
8642,3087,20
8643,3087,418
8644,3087,1083
8645,3087,1727
8646,3087,3079
8647,3087,3088
8648,3088,3087
8649,3090,2028
8650,3091,1863
8651,3092,2033
8652,3093,468
8653,3094,101
8654,3094,1911
8655,3095,1514
8656,3096,2415
8657,3097,1195
8658,3097,1537
8659,3097,3098
8660,3098,3097
8661,3099,1164
8662,3100,1926
8663,3100,2010
8664,3100,1754
8665,3101,814
8666,3101,3102
8667,3102,3101
8668,3103,2296
8669,3104,1455
8670,3105,729
8671,3106,2289
8672,3106,149
8673,3106,423
8674,3107,1041
8675,3108,167
8676,3109,211
8677,3109,3271
8678,3110,211
8679,3110,3271
8680,3111,1104
8681,3112,2186
8682,3113,2117
8683,3113,3114
8684,3114,1897
8685,3114,222
8686,3114,1322
8687,3114,1680
8688,3114,3113
8689,3115,454
8690,3115,691
8691,3115,3116
8692,3115,3117
8693,3116,3115
8694,3117,3115
8695,3118,1400
8696,3119,1173
8697,3120,1635
8698,3121,1196
8699,3121,1260
8700,3122,3123
8701,3123,2031
8702,3123,496
8703,3123,3122
8704,3124,752
8705,3124,1071
8706,3124,3125
8707,3125,752
8708,3125,1071
8709,3125,3124
8710,3126,752
8711,3126,1071
8712,3127,500
8713,3127,2478
8714,3128,1852
8715,3131,1952
8716,3132,810
8717,3132,1351
8718,3132,1407
8719,3133,3134
8720,3134,3133
8721,3135,2146
8722,3135,2310
8723,3135,971
8724,3135,1708
8725,3135,2507
8726,3136,849
8727,3136,1410
8728,3137,47
8729,3138,47
8730,3138,1667
8731,3139,2697
8732,3139,3200
8733,3140,118
8734,3140,119
8735,3140,172
8736,3140,656
8737,3140,1185
8738,3140,3141
8739,3141,1839
8740,3141,1912
8741,3141,3140
8742,3142,999
8743,3142,3143
8744,3143,3142
8745,3144,1828
8746,3145,2173
8747,3145,912
8748,3145,1674
8749,3145,2598
8750,3146,585
8751,3146,1492
8752,3146,3249
8753,3147,166
8754,3148,627
8755,3149,2474
8756,3150,1504
8757,3151,66
8758,3151,455
8759,3151,2904
8760,3151,3152
8761,3152,3151
8762,3153,2226
8763,3153,3154
8764,3153,3155
8765,3154,1424
8766,3154,3153
8767,3155,2289
8768,3155,3153
8769,3156,1685
8770,3157,1380
8771,3157,1685
8772,3158,841
8773,3159,1483
8774,3159,2382
8775,3159,2554
8776,3159,2562
8777,3160,2276
8778,3160,124
8779,3160,926
8780,3160,1710
8781,3161,451
8782,3162,1406
8783,3163,88
8784,3163,2063
8785,3163,2189
8786,3163,208
8787,3163,1806
8788,3163,2467
8789,3164,526
8790,3165,463
8791,3166,3028
8792,3167,1562
8793,3168,101
8794,3169,828
8795,3170,2131
8796,3170,2380
8797,3171,2378
8798,3171,2649
8799,3172,3173
8800,3173,3172
8801,3174,1809
8802,3175,1809
8803,3176,1023
8804,3176,3179
8805,3177,1023
8806,3178,1023
8807,3178,3179
8808,3179,1023
8809,3179,3176
8810,3179,3178
8811,3179,3180
8812,3180,3179
8813,3181,2304
8814,3181,643
8815,3182,2915
8816,3183,289
8817,3183,3184
8818,3184,3183
8819,3185,3186
8820,3186,3185
8821,3187,806
8822,3187,3188
8823,3188,806
8824,3188,3187
8825,3189,1870
8826,3190,1917
8827,3190,1266
8828,3191,1897
8829,3191,2032
8830,3191,2037
8831,3192,2110
8832,3192,592
8833,3192,1162
8834,3193,2010
8835,3194,3053
8836,3195,2087
8837,3195,1655
8838,3196,1952
8839,3198,2303
8840,3199,2308
8841,3200,33
8842,3200,107
8843,3200,1875
8844,3200,2079
8845,3200,246
8846,3200,346
8847,3200,643
8848,3200,686
8849,3200,744
8850,3200,1228
8851,3200,2570
8852,3200,3139
8853,3200,3201
8854,3200,3202
8855,3200,3203
8856,3200,3204
8857,3200,3217
8858,3201,1322
8859,3201,3200
8860,3202,3200
8861,3203,3200
8862,3204,33
8863,3204,3200
8864,3205,1311
8865,3206,1029
8866,3207,155
8867,3207,187
8868,3207,3208
8869,3208,155
8870,3208,3207
8871,3209,1653
8872,3210,1932
8873,3210,1952
8874,3210,566
8875,3210,3045
8876,3210,3211
8877,3211,1932
8878,3211,1952
8879,3211,566
8880,3211,1327
8881,3211,3210
8882,3212,1284
8883,3212,1529
8884,3213,2037
8885,3213,1565
8886,3214,635
8887,3214,3059
8888,3215,1449
8889,3216,1155
8890,3217,3200
8891,3218,613
8892,1820,892
8893,1820,2867
8894,3219,2213
8895,1821,140
8896,3220,552
8897,3220,739
8898,3220,1654
8899,3220,1689
8900,3220,3002
8901,3221,2289
8902,3222,2289
8903,3223,2289
8904,3224,3
8905,3224,737
8906,3225,1187
8907,3225,1322
8908,3226,2015
8909,3226,2274
8910,3226,189
8911,3226,810
8912,3226,1755
8913,3227,1592
8914,3228,278
8915,3229,1541
8916,3229,2476
8917,3230,373
8918,3231,1019
8919,3232,1057
8920,3232,2335
8921,3233,1976
8922,3233,2193
8923,3233,615
8924,3233,3241
8925,3234,821
8926,3235,1946
8927,3235,821
8928,3235,3258
8929,3236,1752
8930,3237,1407
8931,3237,1752
8932,3237,2724
8933,3237,2742
8934,3238,435
8935,3239,1976
8936,3240,1976
8937,3241,1976
8938,3241,3233
8939,3242,46
8940,3242,547
8941,3243,1984
8942,3244,366
8943,3245,1678
8944,3246,238
8945,3246,518
8946,3246,532
8947,3246,629
8948,3246,1086
8949,3246,2527
8950,3247,1975
8951,3247,1081
8952,3248,1556
8953,3249,585
8954,3249,3146
8955,3250,1472
8956,3251,813
8957,3251,962
8958,3252,1346
8959,3253,2215
8960,3254,1934
8961,3254,1961
8962,3254,1973
8963,3254,2207
8964,3254,1308
8965,3254,1309
8966,3254,2505
8967,3254,2537
8968,3254,3016
8969,1822,2581
8970,3255,22
8971,3255,438
8972,3256,1990
8973,3256,545
8974,3256,1096
8975,3256,3257
8976,3257,545
8977,3257,1096
8978,3257,3256
8979,3258,267
8980,3258,3235
8981,3259,2672
8982,3260,1170
8983,3260,3285
8984,3261,2119
8985,3261,1278
8986,3262,136
8987,3263,633
8988,3265,173
8989,3265,793
8990,3266,288
8991,3267,2167
8992,3267,3039
8993,3268,975
8994,3269,1912
8995,3269,1919
8996,3269,1292
8997,3270,1696
8998,3271,3109
8999,3271,3110
9000,3272,1048
9001,3272,1771
9002,3273,1507
9003,3273,1737
9004,3274,1507
9005,3275,1322
9006,3276,2085
9007,3276,2189
9008,3276,1089
9009,3276,2783
9010,3276,2784
9011,3277,582
9012,3277,766
9013,3277,1005
9014,3277,2425
9015,3278,95
9016,3278,110
9017,3278,2112
9018,3278,2179
9019,3278,2248
9020,3278,543
9021,3278,1051
9022,3278,1268
9023,3278,1769
9024,3278,2511
9025,3278,2845
9026,3279,244
9027,3280,2189
9028,3280,1604
9029,3280,1669
9030,3281,90
9031,3282,1892
9032,3283,1526
9033,3284,694
9034,3285,3260
9035,3286,1417
9036,3286,2354
9037,3287,337
9038,3288,2685
9039,3289,2
9040,3290,2081
9041,3290,2154
9042,3290,786
9043,3290,1167
9044,3290,2381
9045,3290,3291
9046,3291,3290
9047,3292,2510
9048,3293,2051
9049,3294,1714
9050,3295,2665
9051,1823,2626
9052,3296,2059
9053,3297,910
9054,3297,1313
9055,3297,1653
9056,3298,2182
9057,3298,1179
9058,3298,1751
9059,3298,1762
9060,3299,2049
9061,3299,360
9062,3299,2510
9063,3299,2930
9064,3300,1164
9065,3301,1973
9066,3302,83
9067,3302,2222
9068,3303,2611
9069,3304,1408
9070,3304,3305
9071,3305,1408
9072,3305,3304
9073,3306,573
9074,3307,234
9075,3307,1151
9076,3307,1550
9077,1824,1233
9078,1825,1233
9079,3308,1469
9080,3309,19
9081,3309,951
9082,3309,2834
9083,1826,41
9084,3310,116
9085,3311,217
9086,3312,1481
9087,3312,1522
9088,3313,1474
9089,3314,498
9090,3315,145
9091,3316,681
9092,3317,2921
9093,3318,83
9094,3319,3320
9095,3320,3319
9096,3321,1250
9097,3322,3323
9098,3323,3322
9099,3324,1838
9100,3324,1975
9101,3324,2830
9102,3325,1143
9103,3326,33
