,i,j
12432,2129,705
12433,2130,1614
12434,2130,1993
12435,2131,2959
12436,2131,6565
12437,2131,11248
12438,2131,12778
12439,2131,15367
12440,2131,19586
12441,2132,1956
12442,2133,18527
12443,2134,17568
12444,2135,5852
12445,2136,4637
12446,2137,7558
12447,2138,17359
12448,2139,3228
12449,2140,2032
12450,2140,12920
12451,2141,9225
12452,2141,15078
12453,2142,401
12454,2142,16270
12455,2143,8126
12456,2144,18514
12457,2144,168
12458,2144,6294
12459,2144,10762
12460,2144,13177
12461,2144,18765
12462,2145,48
12463,2145,18267
12464,2145,18685
12465,2145,199
12466,2145,2115
12467,2145,2716
12468,2145,4848
12469,2145,5222
12470,2145,5347
12471,2145,6630
12472,2145,6985
12473,2145,7353
12474,2145,7604
12475,2145,10613
12476,2145,11316
12477,2145,12693
12478,2145,12964
12479,2145,13817
12480,2145,14856
12481,2145,15177
12482,2146,18690
12483,2146,705
12484,2146,1508
12485,2146,13133
12486,2146,15200
12487,2147,10807
12488,2148,18973
12489,2149,15452
12490,2150,5680
12491,2150,11847
12492,2151,5594
12493,2152,9072
12494,2153,7466
12495,2154,13287
12496,2154,14731
12497,2155,1340
12498,2155,3319
12499,2155,3716
12500,2155,3858
12501,2155,5748
12502,2155,7365
12503,2155,7777
12504,2155,7872
12505,2155,8313
12506,2155,8646
12507,2155,10559
12508,2155,10601
12509,2155,14351
12510,2155,17005
12511,2156,10266
12512,2157,1112
12513,2157,1277
12514,2157,6867
12515,2157,13428
12516,2157,14829
12517,2158,16
12518,2158,1160
12519,2158,1420
12520,2158,5840
12521,2158,7698
12522,2158,13027
12523,2158,18724
12524,2159,177
12525,2159,7980
12526,2159,9663
12527,2159,14393
12528,2159,18791
12529,2160,1861
12530,2161,18945
12531,2162,409
12532,2162,18726
12533,2163,3167
12534,2164,15343
12535,2165,8970
12536,2165,12902
12537,2166,2974
12538,2166,6070
12539,2166,8951
12540,2166,10357
12541,2166,12851
12542,2166,14405
12543,2166,17587
12544,2166,17943
12545,2167,13707
12546,2168,4824
12547,2168,6772
12548,2168,14740
12549,2168,16899
12550,2169,4463
12551,2169,7872
12552,2170,1114
12553,2170,2492
12554,2170,3677
12555,2170,5372
12556,2170,7831
12557,2170,15042
12558,2170,15760
12559,2170,15818
12560,2170,15927
12561,2170,16270
12562,2171,5631
12563,2172,8541
12564,2172,11650
12565,2173,234
12566,2173,743
12567,2173,951
12568,2173,1208
12569,2173,1741
12570,2173,3505
12571,2173,3864
12572,2173,3871
12573,2173,4909
12574,2173,6114
12575,2173,6202
12576,2173,6233
12577,2173,8278
12578,2173,8397
12579,2173,9621
12580,2173,9995
12581,2173,10917
12582,2173,11337
12583,2173,11877
12584,2173,13798
12585,2173,14099
12586,2173,14567
12587,2173,14570
12588,2173,15139
12589,2173,15145
12590,2173,16629
12591,2173,16892
12592,2173,16929
12593,2173,17054
12594,2173,19106
12595,2173,19404
12596,2174,18274
12597,2174,18581
12598,2174,1591
12599,2174,3456
12600,2174,3698
12601,2174,4967
12602,2174,5308
12603,2174,7094
12604,2174,7159
12605,2174,7384
12606,2174,7497
12607,2174,8129
12608,2174,9406
12609,2174,9667
12610,2174,9769
12611,2174,10059
12612,2174,11366
12613,2174,11656
12614,2174,11974
12615,2174,14137
12616,2174,14661
12617,2174,14890
12618,2174,18740
12619,2174,18894
12620,2175,3082
12621,2176,6453
12622,2176,12805
12623,2176,18809
12624,2177,3079
12625,2177,15644
12626,2178,10762
12627,2179,18330
12628,2179,3963
12629,2179,7996
12630,2179,8446
12631,2179,11118
12632,2179,13873
12633,2179,14189
12634,2179,15084
12635,2179,15694
12636,2179,17514
12637,2179,17737
12638,2180,120
12639,2180,644
12640,2180,4644
12641,2180,6452
12642,2180,9546
12643,2180,11943
12644,2180,15001
12645,2180,16351
12646,2180,17030
12647,2180,19032
12648,2181,13116
12649,2182,3331
12650,2183,6807
12651,2184,7315
12652,2185,18809
12653,2186,7900
12654,2186,11580
12655,2186,17685
12656,2187,6556
12657,2188,17049
12658,2189,453
12659,2189,2081
12660,2189,8002
12661,2189,14524
12662,2189,16401
12663,2189,16556
12664,2189,17493
12665,2190,9957
12666,2190,14724
12667,2191,4581
12668,2191,16999
12669,2192,2744
12670,2192,7212
12671,2192,16401
12672,2192,18770
12673,2193,1021
12674,2193,9064
12675,2193,14142
12676,2193,19428
12677,2194,322
12678,2195,387
12679,2195,1342
12680,2195,2427
12681,2195,5572
12682,2195,6137
12683,2195,11025
12684,2195,12031
12685,2195,13150
12686,2195,13329
12687,2195,13828
12688,2195,14362
12689,2195,15062
12690,2195,15165
12691,2195,19168
12692,2195,19576
12693,2196,3183
12694,2196,9076
12695,2197,15323
12696,2198,7505
12697,2199,10604
12698,2199,11111
12699,2199,11369
12700,2199,14470
12701,2200,6811
12702,2200,17725
12703,2200,17881
12704,2201,18690
12705,2201,2208
12706,2201,7884
12707,2201,8866
12708,2201,9061
12709,2201,13133
12710,2202,5146
12711,2202,5487
12712,2202,8922
12713,2202,8943
12714,2202,9320
12715,2202,9970
12716,2202,11461
12717,2202,12346
12718,2202,15520
12719,2202,17250
12720,2203,272
12721,2203,331
12722,2203,1021
12723,2203,1569
12724,2203,1778
12725,2203,9064
12726,2203,9088
12727,2203,10097
12728,2203,10326
12729,2203,11025
12730,2203,11199
12731,2203,13551
12732,2203,15436
12733,2203,18086
12734,2203,18100
12735,2203,18929
12736,2204,149
12737,2204,9443
12738,2205,16137
12739,2206,8762
12740,2207,1670
12741,2207,8764
12742,2207,10206
12743,2207,17347
12744,2208,229
12745,2208,473
12746,2208,855
12747,2208,963
12748,2208,1064
12749,2208,1065
12750,2208,1342
12751,2208,1423
12752,2208,2023
12753,2208,2201
12754,2208,2914
12755,2208,3908
12756,2208,4299
12757,2208,4373
12758,2208,4661
12759,2208,4940
12760,2208,4967
12761,2208,5409
12762,2208,5417
12763,2208,5464
12764,2208,5685
12765,2208,5880
12766,2208,6086
12767,2208,6305
12768,2208,6328
12769,2208,6492
12770,2208,7598
12771,2208,7852
12772,2208,7882
12773,2208,7884
12774,2208,7891
12775,2208,9180
12776,2208,10356
12777,2208,10752
12778,2208,10896
12779,2208,10925
12780,2208,10937
12781,2208,11100
12782,2208,11373
12783,2208,11417
12784,2208,11558
12785,2208,11751
12786,2208,11953
12787,2208,12293
12788,2208,12622
12789,2208,12864
12790,2208,13012
12791,2208,13033
12792,2208,13921
12793,2208,14060
12794,2208,14151
12795,2208,14465
12796,2208,14544
12797,2208,14600
12798,2208,14766
12799,2208,14872
12800,2208,15288
12801,2208,15444
12802,2208,16110
12803,2208,16287
12804,2208,16709
12805,2208,16981
12806,2208,16993
12807,2208,17263
12808,2208,18165
12809,2208,18171
12810,2208,18849
12811,2208,18934
12812,2208,19110
12813,2208,19190
12814,2208,19328
12815,2208,19461
12816,2209,4120
12817,2210,4178
12818,2211,3808
12819,2211,6271
12820,2211,6485
12821,2212,6485
12822,2212,18008
12823,2213,17807
12824,2214,11230
12825,2214,12631
12826,2214,15096
12827,2214,18731
12828,2215,2741
12829,2216,18455
12830,2216,18704
12831,2216,988
12832,2216,989
12833,2216,2796
12834,2216,8688
12835,2216,14668
12836,2216,19100
12837,2217,10350
12838,2217,11704
12839,2217,14393
12840,2218,7352
12841,2218,8241
12842,2218,8498
12843,2218,11602
12844,2218,16176
12845,2218,19035
12846,2219,18889
12847,2220,14236
12848,2221,7593
12849,2222,18351
12850,2222,1762
12851,2222,7947
12852,2222,8165
12853,2222,9165
12854,2222,9559
12855,2222,12132
12856,2222,12304
12857,2222,14510
12858,2222,14807
12859,2222,19647
12860,2223,5773
12861,2224,2582
12862,2224,5742
12863,2224,16605
12864,2225,806
12865,2225,4233
12866,2225,6725
12867,2225,8709
12868,2225,9498
12869,2225,11252
12870,2225,12966
12871,2225,14505
12872,2225,14683
12873,2225,15535
12874,2225,15625
12875,2225,16154
12876,2225,16275
12877,2225,16440
12878,2225,17976
12879,2225,18911
12880,2226,4595
12881,2227,13842
12882,2228,8580
12883,2228,16877
12884,2229,18463
12885,2229,9797
12886,2230,2059
12887,2230,4393
12888,2230,14103
12889,2230,18201
12890,2230,18809
12891,2231,13390
12892,2232,12953
12893,2233,168
12894,2233,3031
12895,2233,3183
12896,2233,4395
12897,2233,6294
12898,2233,13610
12899,2233,16000
12900,2234,3031
12901,2234,4395
12902,2234,13610
12903,2235,18410
12904,2235,403
12905,2235,556
12906,2235,3746
12907,2235,4154
12908,2235,4480
12909,2235,5026
12910,2235,7266
12911,2235,8166
12912,2235,8187
12913,2235,8545
12914,2235,9636
12915,2235,9951
12916,2235,12583
12917,2235,15100
12918,2235,15416
12919,2235,17145
12920,2236,15005
12921,2237,3183
12922,2238,2032
12923,2238,15916
12924,2239,513
12925,2240,4363
12926,2240,13853
12927,2241,13346
12928,2242,2259
12929,2243,2786
12930,2243,3346
12931,2244,6488
12932,2244,6612
12933,2244,12115
12934,2244,12915
12935,2244,18811
12936,2245,12915
12937,2245,15421
12938,2246,16070
12939,2247,5230
12940,2248,13326
12941,2249,12854
12942,2249,13025
12943,2250,1137
12944,2251,1852
12945,2252,18846
12946,2253,2391
12947,2253,2656
12948,2253,6974
12949,2253,7291
12950,2253,7505
12951,2253,8113
12952,2253,8806
12953,2253,13784
12954,2253,17029
12955,2253,17553
12956,2253,18967
12957,2254,1849
12958,2254,2049
12959,2254,6344
12960,2254,7953
12961,2254,8848
12962,2254,10572
12963,2254,12473
12964,2255,451
12965,2255,3950
12966,2255,17810
12967,2256,1020
12968,2256,4173
12969,2256,5367
12970,2256,6134
12971,2256,6641
12972,2256,8053
12973,2256,8484
12974,2256,9260
12975,2256,10046
12976,2256,10515
12977,2256,14119
12978,2256,14175
12979,2256,15849
12980,2256,17497
12981,2256,18104
12982,2257,3429
12983,2258,18853
12984,2259,510
12985,2259,1252
12986,2259,1838
12987,2259,2242
12988,2259,5425
12989,2259,6449
12990,2259,8007
12991,2259,9333
12992,2259,10039
12993,2259,11003
12994,2259,12049
12995,2259,12149
12996,2259,12225
12997,2259,13790
12998,2259,15195
12999,2259,15871
13000,2259,16336
13001,2259,17538
13002,2259,17626
13003,2260,2573
13004,2261,3429
13005,2261,7606
13006,2262,6811
13007,2263,306
13008,2264,1612
13009,2265,15038
13010,2266,15965
13011,2267,18601
13012,2267,233
13013,2267,2687
13014,2267,3183
13015,2267,8731
13016,2267,15612
13017,2268,15554
13018,2269,1598
13019,2269,15493
13020,2269,15494
13021,2270,18273
13022,2271,5399
13023,2271,14393
13024,2272,8858
13025,2273,10733
13026,2273,15652
13027,2274,14423
13028,2275,18863
13029,2276,15046
13030,2277,18600
13031,2277,18616
13032,2277,4253
13033,2277,8671
13034,2278,15072
13035,2278,17870
13036,2279,6811
13037,2280,13438
13038,2281,12756
13039,2281,18825
13040,2282,3247
13041,2283,18676
13042,2283,1250
13043,2283,4024
13044,2283,5458
13045,2283,6043
13046,2283,6848
13047,2283,7527
13048,2283,7910
13049,2283,10429
13050,2283,10524
13051,2283,12706
13052,2283,15358
13053,2283,16319
13054,2284,2851
13055,2284,3386
13056,2284,4346
13057,2284,6452
13058,2284,8132
13059,2284,9365
13060,2284,10321
13061,2284,10812
13062,2284,13899
13063,2285,16329
13064,2286,776
13065,2286,9314
13066,2287,5852
13067,2287,7361
13068,2287,8076
13069,2288,7486
13070,2288,7892
13071,2289,3696
13072,2289,12225
13073,2289,16401
13074,2290,4776
13075,2290,5911
13076,2290,6952
13077,2290,7763
13078,2290,9048
13079,2290,11519
13080,2290,11850
13081,2290,12311
13082,2290,13848
13083,2290,15324
13084,2290,16519
13085,2290,16525
13086,2290,16526
13087,2291,236
13088,2292,556
13089,2293,18266
13090,2293,1117
13091,2293,4172
13092,2293,8197
13093,2293,8359
13094,2293,9855
13095,2293,10540
13096,2293,10545
13097,2293,10563
13098,2293,10702
13099,2293,10853
13100,2293,10942
13101,2293,13557
13102,2293,14793
13103,2293,15940
13104,2293,16049
13105,2293,16879
13106,2294,1684
13107,2294,2507
13108,2294,5597
13109,2294,6649
13110,2294,10627
13111,2294,11074
13112,2294,13338
13113,2294,14394
13114,2294,15606
13115,2294,16089
13116,2294,16268
13117,2294,17534
13118,2294,17689
13119,2294,19509
13120,2295,13854
13121,2296,4067
13122,2296,5215
13123,2296,7606
13124,2296,8055
13125,2296,8463
13126,2296,9576
13127,2296,9948
13128,2296,12744
13129,2296,12943
13130,2296,13099
13131,2296,14252
13132,2296,14820
13133,2296,15283
13134,2296,17495
13135,2296,18158
13136,2297,6870
13137,2297,11348
13138,2297,14967
13139,2298,1617
13140,2298,1861
13141,2298,1885
13142,2298,1925
13143,2298,3176
13144,2298,3954
13145,2298,4504
13146,2298,5286
13147,2298,6361
13148,2298,8113
13149,2298,8386
13150,2298,9156
13151,2298,9297
13152,2298,9765
13153,2298,10103
13154,2298,10217
13155,2298,11316
13156,2298,11323
13157,2298,11486
13158,2298,11832
13159,2298,13049
13160,2298,13784
13161,2298,14856
13162,2298,15531
13163,2298,16259
13164,2298,17902
13165,2299,5907
13166,2300,4078
13167,2300,17181
13168,2301,18514
13169,2301,403
13170,2301,2981
13171,2301,6294
13172,2302,17100
13173,2302,18858
13174,2303,4258
13175,2303,9957
13176,2303,11407
13177,2303,17100
13178,2303,17961
13179,2304,18440
13180,2304,761
13181,2304,1628
13182,2304,2779
13183,2304,3195
13184,2304,6116
13185,2304,6899
13186,2304,8386
13187,2304,8775
13188,2304,10175
13189,2304,12478
13190,2304,13141
13191,2304,13254
13192,2304,15533
13193,2304,16254
13194,2304,16647
13195,2304,17347
13196,2305,860
13197,2305,6510
13198,2306,683
13199,2306,1922
13200,2306,2899
13201,2306,4435
13202,2306,4616
13203,2306,4955
13204,2306,5021
13205,2306,9049
13206,2306,9920
13207,2306,15690
13208,2307,15847
13209,2308,1771
13210,2308,6492
13211,2309,7216
13212,2310,5211
13213,2311,6485
13214,2312,55
13215,2312,18289
13216,2312,18485
13217,2312,762
13218,2312,3102
13219,2312,5391
13220,2312,15993
13221,2312,16460
13222,2312,17274
13223,2313,840
13224,2313,1575
13225,2313,6631
13226,2313,8188
13227,2313,9497
13228,2313,9654
13229,2313,11794
13230,2313,11920
13231,2313,12296
13232,2313,13644
13233,2313,16022
13234,2313,17258
13235,2313,17564
13236,2314,14979
13237,2315,5911
13238,2315,6336
13239,2315,6952
13240,2315,9421
13241,2315,11671
13242,2315,13411
13243,2315,14078
13244,2315,14528
13245,2315,14961
13246,2315,16519
13247,2315,16525
13248,2315,16526
13249,2316,5430
13250,2317,705
13251,2318,5724
13252,2318,6758
13253,2319,4875
13254,2320,18289
13255,2321,4836
13256,2321,5596
13257,2321,5679
13258,2321,8921
13259,2321,9380
13260,2321,10524
13261,2321,11737
13262,2321,13576
13263,2322,7318
13264,2323,5997
13265,2323,10162
13266,2324,18611
13267,2324,10757
13268,2324,18895
13269,2324,18936
13270,2325,15860
13271,2326,4046
13272,2326,13175
13273,2326,13508
13274,2326,18734
13275,2327,10583
13276,2327,11786
13277,2327,12079
13278,2327,13816
13279,2327,15905
13280,2327,17599
13281,2328,16655
13282,2329,5135
13283,2329,9072
13284,2330,6527
13285,2330,8368
13286,2331,17711
13287,2332,1013
13288,2333,16023
13289,2334,418
13290,2334,3577
13291,2334,4726
13292,2335,145
13293,2335,1097
13294,2335,1112
13295,2335,1438
13296,2335,1894
13297,2335,3168
13298,2335,3601
13299,2335,4545
13300,2335,4981
13301,2335,5288
13302,2335,5372
13303,2335,5743
13304,2335,6713
13305,2335,6981
13306,2335,8541
13307,2335,10021
13308,2335,10630
13309,2335,11650
13310,2335,15001
13311,2335,16706
13312,2335,16767
13313,2335,17837
13314,2335,18145
13315,2335,18782
13316,2336,10101
13317,2336,10539
13318,2337,17494
13319,2338,7593
13320,2338,15304
13321,2338,18858
13322,2339,3533
13323,2340,3960
13324,2341,316
13325,2341,396
13326,2341,436
13327,2341,3165
13328,2341,3997
13329,2341,4741
13330,2341,6562
13331,2341,9418
13332,2341,10251
13333,2341,12013
13334,2341,12420
13335,2341,14132
13336,2341,15127
13337,2341,15163
13338,2341,15729
13339,2341,17411
13340,2341,17452
13341,2341,17730
13342,2341,18839
13343,2342,13788
13344,2342,16605
13345,2343,18114
13346,2344,6190
13347,2345,18221
13348,2345,911
13349,2345,1329
13350,2345,4692
13351,2345,7552
13352,2345,9543
13353,2345,10285
13354,2345,10727
13355,2345,11533
13356,2345,13069
13357,2345,19262
13358,2346,18258
13359,2346,10544
13360,2346,14296
13361,2347,25
13362,2347,1336
13363,2347,4687
13364,2347,6813
13365,2347,7748
13366,2347,10527
13367,2347,12168
13368,2347,12219
13369,2347,13264
13370,2347,15917
13371,2348,3163
13372,2348,6351
13373,2349,13177
13374,2350,6407
13375,2351,1660
13376,2351,3815
13377,2351,3822
13378,2351,13307
13379,2351,13464
13380,2351,15792
13381,2352,17535
13382,2353,9883
13383,2354,1002
13384,2354,1578
13385,2354,3863
13386,2354,4992
13387,2354,6782
13388,2354,9169
13389,2354,9195
13390,2354,10083
13391,2354,10872
13392,2354,11394
13393,2354,11615
13394,2354,11660
13395,2354,12715
13396,2354,14621
13397,2354,15962
13398,2354,16027
13399,2354,17187
13400,2354,17217
13401,2354,18123
13402,2354,18745
13403,2354,18926
13404,2355,2654
13405,2356,7383
13406,2357,3839
13407,2357,4869
13408,2357,5423
13409,2357,9441
13410,2357,11716
13411,2357,12469
13412,2357,14029
13413,2357,19157
13414,2358,8121
13415,2358,9941
13416,2359,1367
13417,2359,13029
13418,2360,4374
13419,2360,18811
13420,2361,3648
13421,2362,930
13422,2362,1114
13423,2362,1313
13424,2362,2585
13425,2362,2662
13426,2362,3714
13427,2362,4346
13428,2362,5443
13429,2362,6452
13430,2362,7053
13431,2362,7479
13432,2362,7492
13433,2362,8196
13434,2362,8263
13435,2362,8283
13436,2362,8410
13437,2362,8951
13438,2362,9723
13439,2362,11575
13440,2362,12149
13441,2362,13216
13442,2362,14343
13443,2362,16038
13444,2362,16065
13445,2362,17417
13446,2362,17911
13447,2362,18791
13448,2362,18956
13449,2363,13133
13450,2364,7332
13451,2364,9538
13452,2364,18749
13453,2365,799
13454,2365,3483
13455,2365,7954
13456,2365,11692
13457,2365,17930
13458,2366,17736
13459,2367,18794
13460,2368,17251
13461,2369,12700
13462,2369,15729
13463,2369,17411
13464,2369,18839
13465,2370,14724
13466,2370,15860
13467,2370,17359
13468,2370,18717
13469,2371,1317
13470,2371,1519
13471,2372,12868
13472,2373,3282
13473,2373,4255
13474,2373,6430
13475,2373,7159
13476,2373,7542
13477,2373,9641
13478,2373,10894
13479,2373,11121
13480,2373,11313
13481,2373,13628
13482,2373,14256
13483,2373,14968
13484,2373,15695
13485,2373,16940
13486,2373,17164
13487,2373,18194
13488,2373,19125
13489,2374,18256
13490,2374,1713
13491,2374,6445
13492,2374,6598
13493,2374,7116
13494,2374,9198
13495,2374,13724
13496,2374,14588
13497,2374,16013
13498,2374,16387
13499,2374,16601
13500,2374,16785
13501,2375,9747
13502,2376,1420
13503,2376,5840
13504,2377,6107
13505,2377,7885
13506,2377,7894
13507,2377,8288
13508,2377,12069
13509,2377,14258
13510,2377,15071
13511,2377,18730
13512,2378,18415
13513,2378,18645
13514,2378,6938
13515,2379,14901
13516,2380,11080
13517,2381,9594
13518,2381,11026
13519,2382,941
13520,2382,2953
13521,2382,5080
13522,2382,5548
13523,2382,7801
13524,2382,8009
13525,2382,9276
13526,2382,10518
13527,2382,13142
13528,2382,15885
13529,2383,6956
13530,2384,124
13531,2384,642
13532,2384,4608
13533,2384,10589
13534,2384,11740
13535,2384,13082
13536,2384,14321
13537,2384,15793
13538,2385,11421
13539,2386,18686
13540,2386,1330
13541,2386,2067
13542,2386,2827
13543,2386,4742
13544,2386,10357
13545,2386,10641
13546,2386,10764
13547,2386,12509
13548,2386,14829
13549,2386,16131
13550,2386,16720
13551,2387,15750
13552,2388,1883
13553,2388,8486
13554,2389,1354
13555,2390,453
13556,2390,454
13557,2390,4845
13558,2390,17371
13559,2391,18330
13560,2391,729
13561,2391,2253
13562,2391,4205
13563,2391,9456
13564,2391,10426
13565,2391,10888
13566,2391,13290
13567,2391,16588
13568,2391,16954
13569,2391,18017
13570,2391,18780
13571,2392,765
13572,2392,3463
13573,2392,9835
13574,2392,13123
13575,2393,3816
13576,2394,58
13577,2395,18076
13578,2396,948
13579,2396,8450
13580,2396,8822
13581,2396,10071
13582,2396,15201
13583,2396,16477
13584,2396,17483
13585,2396,19191
13586,2397,57
13587,2397,1788
13588,2397,3157
13589,2397,3996
13590,2397,4810
13591,2397,5083
13592,2397,8493
13593,2397,8829
13594,2397,13427
13595,2397,13898
13596,2397,15863
13597,2397,16315
13598,2397,17766
13599,2398,816
13600,2398,7362
13601,2398,9758
13602,2398,13815
13603,2399,8470
13604,2400,4489
13605,2401,15105
13606,2402,48
13607,2402,1628
13608,2402,6060
